Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'active ulcerative colitis' vs 'normal' in 'caecum'.tStat	condition2.foldChange	condition2.pValue	'active ulcerative colitis' vs 'normal' in 'left colon'.tStat	condition3.foldChange	condition3.pValue	'active ulcerative colitis' vs 'normal' in 'rectum'.tStat	condition4.foldChange	condition4.pValue	'active ulcerative colitis' vs 'normal' in 'transverse colon'.tStat
ENSG00000238304	RNU7-50P	16721053	-0.1	0.873331620921539	-0.283341059967324	-0.9	0.109432733213395	-2.20450733663578	-0.5	0.353516380013948	-1.28909054898394	-0.6	0.428898757840565	-1.11701673557141
ENSG00000238311	SNORD13E	16810884				-0.1	0.778421285375966	-0.392860074558535	-0.2	0.730009818587763	-0.506618637757976	0.5	0.0756159997923078	2.79049785962166
ENSG00000238316	ENSG00000238316	16683873							-0.4	0.1974088464484	-1.7987644805838	-0.8	0.0648795796909219	-2.96148705335059
ENSG00000238317	SNORD11	16889631	0.7	0.140256921938698	2.43945832761606				-0.1	0.716185126694249	-0.532800882979714			
ENSG00000238324	RN7SKP198	17049902				-0.6	0.166353141388373	-1.86496762866255	-0.6	0.110935985569506	-2.2897480003231			
ENSG00000238357	RNU7-148P	16904734							-0.4	0.258186938821731	-1.57083554436179	-0.6	0.108796035850128	-2.43980759690255
ENSG00000238358	ENSG00000238358	17059591							0.2	0.592610014223242	0.763239597489365	0.1	0.892054509296989	0.213813173189975
ENSG00000238363	SNORA13	16987992	0.5	0.22909102417011	1.92799706845769	0.3	0.293348261505436	1.39039178168119				0.6	0.0397918501878912	3.49114521714587
ENSG00000238364	RNU7-140P	16868760							-0.5	0.287116123071703	-1.47775486349343	-0.2	0.731794307710263	-0.506372053862873
ENSG00000238366	Y_RNA	16711528							-0.4	0.136288970139277	-2.11186686579775			
ENSG00000238367	MIR2113	17011165				-0.4	0.212889455897802	-1.66247402828443						
ENSG00000238370	RNU7-103P	16759870	-0.2	0.818359087333476	-0.395098363380443	-0.1	0.808212661637356	-0.338941075875207	-0.3	0.503638813158794	-0.942776035993404	0.4	0.411970665502317	1.16116339062871
ENSG00000238371	ENSG00000238371	16877406	-0.2	0.726811071362693	-0.590356544564516	0.5	0.0579626649016811	2.73910719698069	0.2	0.697997163306788	0.56860735711643			
ENSG00000238372	ENSG00000238372	17079806	0.6	0.338500779334518	1.51609342992583	-0.1	0.76279451037539	-0.420437639543222				0.4	0.351061448983873	1.3226001151409
ENSG00000238379	RNA5SP103	16902656				-0.4	0.173807462361085	-1.82960792424145						
ENSG00000238380	RNU7-165P	16709361	-0.2	0.787924010260402	-0.457251704751015				-0.7	0.0529176320645097	-2.92088115426831	0.5	0.446521966538174	1.07597256855424
ENSG00000238391	RNA5SP233	17058643				0.1	0.871274421827262	0.226423996256437						
ENSG00000238399	MIR2053	17072003				0.3	0.418134408659348	1.07069084217457						
ENSG00000238417	RNU7-63P	16823744							-0.3	0.354020288864668	-1.28770363582605	-0.5	0.238292567041571	-1.70013773938639
ENSG00000238419	RNU7-186P	16846073	0.4	0.370023974174776	1.41859845648486							0.1	0.772809767500132	0.433547886649922
ENSG00000238420	RNU6-437P	17011391				-0.2	0.498793957350689	-0.902360256601092	-0.4	0.376996510155737	-1.23082448385325			
ENSG00000238426	Y_RNA	17102753	0.5	0.308347786973886	1.61925898543424	-0.3	0.237518343799354	-1.57322960172854	-0.9	0.0266506502984942	-3.55333074732155	0.6	0.143115920665964	2.18331097913003
ENSG00000238427	RNU7-136P	16961014	0.7	0.0877990054300227	2.91057522460874				0.3	0.485802916997664	0.982508156907047	-0.3	0.393701793550143	-1.20778508982813
ENSG00000238440	ENSG00000238440	16767038							-0.1	0.857080305379423	-0.275430663663909			
ENSG00000238443	Y_RNA	16759714	-0.4	0.448786508641978	-1.20192149851365	0.2	0.549732453982416	0.803779803963598	-0.4	0.427248364190644	-1.11129987502064			
ENSG00000238444	RNU6-893P	16744391				-0.5	0.177481876270097	-1.81268023282907	-0.6	0.345898697019262	-1.31004229999195	-0.3	0.478292788501421	-1.00485233748992
ENSG00000238447	RNU7-134P	16846948				0.7	0.136113418511779	2.02470329830908				-0.2	0.537196949560815	-0.879511433273045
ENSG00000238457	RNU7-169P	16756574				-0.4	0.296344572016159	-1.38161218138173						
ENSG00000238468	RNU7-14P	16999886	-0.6	0.221763212996537	-1.95890645598144	0.1	0.7731468095541	0.402278217959283	0.1	0.757687502800057	0.456708575179189	-0.3	0.535995971109651	-0.882916188902051
ENSG00000238482	RNU6-1208P	16683622	0.7	0.25278193409337	1.82424377967256				-0.2	0.503600414547986	-0.943167818775005	0.3	0.273719928593359	1.56674297151397
ENSG00000238498	SNORD13P1	16935551				-0.1	0.878800053436602	-0.212433391726446						
ENSG00000238500	RNU7-87P	16779677				0.4	0.402488516976582	1.10711097112032				0.3	0.403373735986301	1.18353204426828
ENSG00000238503	SNORD18	16894575	0.2	0.63936990796974	0.768250435723522	-0.6	0.0354918970665724	-3.18118941514097	-0.2	0.596547416674215	-0.755982896239277			
ENSG00000238509	RNU6-104P	17068685				-0.2	0.693724011035663	-0.541204637586717	0.1	0.712918110902822	0.538434696733456	-0.3	0.500846261435472	-0.955387934245123
ENSG00000238517	MIR1270	16870780				-0.6	0.0345151060609267	-3.20752546592707						
ENSG00000238540	RNU7-93P	16783462				-0.3	0.464815524643124	-0.971387474997199	0.3	0.431576096729016	1.10044088013396			
ENSG00000238561	RNU6ATAC28P	16787114				0.3	0.307680377619552	1.34942198278703				0.1	0.799862268833684	0.384437428173623
ENSG00000238562	RNU7-159P	16743762				0.5	0.0601904207334403	2.70645846867461				0.4	0.221712478820654	1.76336485662897
ENSG00000238570	ENSG00000238570	16886999	0.6	0.149105769765809	2.37580744526273	0.3	0.459628872601031	0.982439958945904				0.2	0.62091711453135	0.714616092988331
ENSG00000238575	ENSG00000238575	16850515				-0.3	0.282963455119305	-1.42196662130621						
ENSG00000238578	SNORD4A	17119070				0.4	0.189622571003082	1.7595721156563	-0.1	0.757601039773405	-0.457544433328596	0.4	0.250699296582506	1.65000603849365
ENSG00000238584	RNU7-167P	16929507	-0.6	0.23157430646946	-1.92100873441632	-0.4	0.0902014462432998	-2.36597047526648	-0.2	0.50154324052182	-0.948557911895579			
ENSG00000238590	RNU7-54P	17062702	-0.3	0.551720764080273	-0.951397320672206	-0.9	0.0205559745186038	-3.7384453663716	0.7	0.223410951403577	1.69486384787908	-0.5	0.127379655821397	-2.29147499456005
ENSG00000238594	ENSG00000238594	17013670				-0.7	0.062816406487176	-2.6692337922292	-0.2	0.643906663735424	-0.667629487409497	-0.5	0.16272157393617	-2.05562499960577
ENSG00000238609	RNU7-94P	16769596				0.2	0.418007319113861	1.07115814616782	-0.5	0.0883821624976608	-2.47943284613867			
ENSG00000238610	RNU7-26P	17016516	-0.6	0.256396837772541	-1.8100168141115	-1.0	0.0415078718992095	-3.03593600162839	-1.0	0.116282683786806	-2.24919997180593	-0.8	0.0714885575520366	-2.8530871410805
ENSG00000238616	RNU6-300P	17013771							-0.3	0.308074240073544	-1.41746010505431			
ENSG00000238627	RNA5SP489	16921823	0.1	0.924654893520987	0.173931181580262				-0.3	0.517280102870569	-0.915552434970287	0.7	0.0964600688408181	2.55727530791238
ENSG00000238628	ENSG00000238628	17010907							-0.5	0.0612437707400664	-2.78670790188834			
ENSG00000238632	RNU7-126P	16974966	0.5	0.362809442904021	1.44340096808352							0.3	0.414502044567137	1.15359869532258
ENSG00000238645	ENSG00000238645	16818973	-0.2	0.888930130273987	-0.250306336989855	-0.3	0.758196885308587	-0.428853165459687	-0.3	0.75084665106089	-0.470048112138758	-0.7	0.555064111036917	-0.843213760196637
ENSG00000238653	RNU7-62P	16688162	0.7	0.216105523946168	1.98052289041251	-1.2	0.0118990552182114	-4.32761579114433	-0.2	0.661355873494538	-0.635332052079691	-0.4	0.34592994642373	-1.3371746131983
ENSG00000238669	RNU6-333P	16765190				-0.5	0.200090722899519	-1.71389113724498	-0.2	0.588609802692737	-0.771614843668534			
ENSG00000238680	RNU6-1037P	16852958	0.4	0.404979370308286	1.31953091740173									
ENSG00000238694	ENSG00000238694	16975082				-0.5	0.24440603669508	-1.54945136514409				0.1	0.811335401368969	0.363582561752289
ENSG00000238697	RNU6-261P	17020986				0.6	0.0862713697962202	2.40285949304589						
ENSG00000238698	RNU7-147P	16889175	0.1	0.878736826274977	0.268966532953267	-0.3	0.519164412363431	-0.862571913908027						
ENSG00000238704	RNU7-97P	16845167	-0.2	0.721142925991025	-0.5999743726635	-0.4	0.318870305350492	-1.3190342297107	-0.1	0.912791690768422	-0.167230290550182	-0.4	0.266619902194766	-1.59111860301967
ENSG00000238707	ENSG00000238707	16714526							-0.1	0.72282093943974	-0.520325851794867			
ENSG00000238713	Y_RNA	16980345	-0.4	0.401433409333779	-1.33076270526028	-1.0	0.0150597159462227	-4.05218292729584	-0.6	0.0702609952270875	-2.67082302334914	-1.2	0.0269544426578503	-3.95080643976051
ENSG00000238719	RNU7-96P	16900856	0.6	0.433716174595878	1.24136158067371	-0.9	0.163190475448628	-1.87971697246067				-0.7	0.0823529238818272	-2.70171705173734
ENSG00000238721	RNU7-194P	16971404							0.7	0.0200928790757078	3.83037912592299	-0.4	0.206912525942213	-1.83243139942194
ENSG00000238723	Y_RNA	16845994	0.5	0.361045804494313	1.44913204295341				-0.5	0.228331943975413	-1.67519272297149	-0.7	0.161785288539528	-2.06229416613748
ENSG00000238724	ENSG00000238724	16731513				-1.0	0.0754883314589783	-2.50912861017293	-0.1	0.857133060776146	-0.275193188780257	-0.9	0.0549275370807782	-3.14726383832786
ENSG00000238741	SCARNA7	16961037				-0.5	0.067977767826646	-2.59973092531049	-0.6	0.137523154803027	-2.1033155968103	-0.5	0.0841874023466924	-2.68019621731802
ENSG00000238745	ENSG00000238745	16989802							-0.1	0.777368668890057	-0.419679441042817	-0.3	0.325265330004965	-1.39630030776258
ENSG00000238754	SCARNA18B	16697461				-0.4	0.34612099425915	-1.24588263963481	-0.3	0.424406993190902	-1.11812800936483	-0.6	0.103556432701817	-2.48726523356733
ENSG00000238761	ENSG00000238761	16668770										0.5	0.141031446195336	2.1966992064533
ENSG00000238764	ENSG00000238764	17119778	-0.8	0.120301471403225	-2.60089637810383	-0.6	0.0858222930109377	-2.40694539741126						
ENSG00000238777	RNU7-141P	16920804							-0.3	0.482521789754369	-0.989406861704665	0.4	0.245198508628502	1.67215421406482
ENSG00000238778	RNU7-80P	16688330	-0.7	0.251903618503628	-1.82957132139488	-1.0	0.0614829301153392	-2.69007963848123	-0.9	0.0174300304633757	-3.9784611646098	-0.9	0.0215161938163754	-4.3193345930757
ENSG00000238782	RNU7-9P	16891816	-0.2	0.858031273825234	-0.313339726858591	0.2	0.802019451275678	0.349617110349913				-1.0	0.0388788014615567	-3.52030155252078
ENSG00000238788	RNU7-182P	16885315	-0.4	0.450715758782159	-1.19281172080321	-0.7	0.154113712325654	-1.92483105387695	-0.1	0.908430971579077	-0.176473909912263	-0.8	0.213766057313528	-1.79903303617869
ENSG00000238789	RNU7-152P	17025107	-0.2	0.744943142845896	-0.548529904192725	0.2	0.529437041635811	0.842302858288661	-0.7	0.146119940871005	-2.05275233326773	-0.1	0.817085099253561	-0.353770005822766
ENSG00000238804	ENSG00000238804	16846361										-0.1	0.805112721766107	-0.375334871068753
ENSG00000238808	RNU7-102P	17078014										0.1	0.812065893681911	0.362271771050269
ENSG00000238819	ENSG00000238819	16808710				0.7	0.0733772550610332	2.5333869008583				0.3	0.388779151010158	1.22063239974766
ENSG00000238825	RNVU1-2	16692446	-0.2	0.829714280663385	-0.372415107722807	0.1	0.854998246960471	0.256607239861781	-0.2	0.579121858038162	-0.790733534598415	-0.1	0.757827743560169	-0.462500557356089
ENSG00000238832	ENSG00000238832	17050249	-0.7	0.251903618503628	-1.83132223314415	-0.6	0.0766737204695387	-2.49572585805089				-0.4	0.374388470214633	-1.25861491773855
ENSG00000238835	SCARNA18	16997793	1.0	0.0154015270643816	4.8299422996804	0.3	0.325083839662564	1.30285940074436	0.7	0.0802828402502418	2.55725462031516	0.5	0.221861071831474	1.76260207891276
ENSG00000238837	LINC02031	17123222				-0.4	0.177982741299787	-1.81031451565384				0.2	0.504076465551224	0.948201961554213
ENSG00000238842	RNU7-106P	16767979				0.3	0.317852227938411	1.32219143462999	-0.1	0.899627690864726	-0.196739009022986	-0.6	0.0873293880859067	-2.64710697781751
ENSG00000238845	Y_RNA	16800487	0.4	0.362229320097695	1.44526846471022				0.1	0.733433001602484	0.499967905802091			
ENSG00000238854	ENSG00000238854	17073157				-0.1	0.750854118011363	-0.441577504497492				0.2	0.672007830116501	0.617899735112403
ENSG00000238875	RN7SKP210	16935285				0.3	0.306175071708088	1.35376126737676						
ENSG00000238880	RNU7-59P	16742515	-0.4	0.647526713243018	-0.746462301582309	-0.5	0.226075215181267	-1.61254521789395	-0.3	0.451881684894777	-1.05771228968161	0.1	0.855148411305542	0.283689739318923
ENSG00000238884	RNU7-85P	17078478				0.5	0.308299099671021	1.34793871662054	-0.4	0.408447176907873	-1.15518456294247	-0.2	0.626040243452165	-0.706038894746839
ENSG00000238886	SNORD121A	17093373							-0.1	0.893032350370688	-0.208277459690696			
ENSG00000238898	RNU1-80P	16838266	-0.1	0.878341443892971	-0.270159005217436	-0.3	0.341588435417345	-1.25739401175042	-0.1	0.7095297539715	-0.546924038255633	-0.3	0.485828196340252	-0.987791296121455
ENSG00000238901	ENSG00000238901	17072293	-0.7	0.375263293237932	-1.40542701587095									
ENSG00000238902	ENSG00000238902	16962750							0.4	0.502656762335508	0.945365076199037	0.2	0.478545479781515	1.00417343119795
ENSG00000238904	RNU7-34P	16988295	0.5	0.380965467925286	1.3876305416438	0.4	0.402167317072488	1.10788390256292	0.2	0.682992529435452	0.596498108831142	-0.3	0.483615893023045	-0.993054105252831
ENSG00000238906	ENSG00000238906	17044726				-0.6	0.198683989168487	-1.71986014872382	-0.5	0.179144841246726	-1.88292400282128	-0.3	0.527841143891242	-0.900252243057648
ENSG00000238908	RNA5SP484	16919254	0.6	0.275454727984815	1.73473959387142	0.4	0.21205943680025	1.66553855186939	0.6	0.113903041307753	2.26624815838874	0.8	0.0230549040626057	4.20779539576625
ENSG00000238912	Y_RNA	16951795										-0.2	0.630887587858312	-0.696540765139781
ENSG00000238913	RNU7-196P	16997176	-0.5	0.498865577678653	-1.07412903972343	-1.0	0.0629850519906744	-2.66648876398576	-0.3	0.390501436493675	-1.198247202248	-0.9	0.122290377026165	-2.32751978805093
ENSG00000238926	Y_RNA	17112018							-0.1	0.792053257919711	-0.394197619601029	-0.2	0.559106107392311	-0.835022103543453
ENSG00000238934	ENSG00000238934	16695597				-0.1	0.718733990908407	-0.497706698213925				-0.2	0.765920440286906	-0.446060773502689
ENSG00000238936	SNORD65B	17068369	0.2	0.751085015479315	0.535283815262793	0.2	0.485270643704799	0.929011958761038	-0.3	0.410581798957148	-1.15005880040828	-0.4	0.269749209129105	-1.57962211792633
ENSG00000238943	Y_RNA	16747984				0.1	0.657791394950662	0.604026379208413						
ENSG00000238959	RNU7-19P	16942679				-0.1	0.652968216263632	-0.612193235123523	0.4	0.342782054433076	1.31906509293022	-0.1	0.794329148594987	-0.393889284406461
ENSG00000238961	SNORA47	16997399	1.0	0.102876578402646	2.74675959597131	-0.1	0.799605638851334	-0.353981099551056	-0.5	0.295334212401388	-1.45303325058733	0.6	0.316933541877421	1.41985599607229
ENSG00000238962	RNU7-176P	16894476										0.1	0.757525814201348	0.463331013059848
ENSG00000238987	RNU7-133P	17005009							-1.1	0.0377711685411345	-3.22681908512886			
ENSG00000238998	RNU7-187P	16731337	0.2	0.692966923407587	0.649134694374733	-0.1	0.851965268892504	-0.263092999279398	-0.4	0.366998308551502	-1.25545909423104			
ENSG00000239001	RNU6-420P	16965480				-0.5	0.0873833593848824	-2.39277531445555						
ENSG00000239003	RNU7-88P	16775154				-0.1	0.874399610889821	-0.220239179536112				-0.5	0.183711012160687	-1.9437449147029
ENSG00000239005	ENSG00000239005	16980003										-0.5	0.145331130048934	-2.16788572361805
ENSG00000239007	RNU7-95P	16687416				0.4	0.448840446762124	1.00490495615805	0.4	0.240976953807892	1.63006292702987	-0.1	0.833522952534675	-0.325376919610306
ENSG00000239010	RNU7-74P	16975392	0.9	0.0692683268659584	3.15272458943971				-0.5	0.134029155769678	-2.12727851185271			
ENSG00000239021	RNA5SP246	17062913				0.4	0.17331497830989	1.83217398181804						
ENSG00000239023	RNU1-98P	16921652				-0.3	0.284182089061921	-1.41753895719953	-0.8	0.0304395389238129	-3.41691816198204	-0.5	0.102561124868496	-2.49584875611216
ENSG00000239035	SNORD13D	16809821				-0.4	0.359811102542743	-1.21068090933182						
ENSG00000239039	SNORD13	17067771	-0.1	0.957168162576926	-0.100526286118492				-0.2	0.758854448593283	-0.454941103208792	-0.2	0.777688688924871	-0.424751163066096
ENSG00000239075	RNU6-274P	17059584							0.6	0.089207721493951	2.47083598957683			
ENSG00000239078	RNU7-55P	17074488				-0.1	0.883245830516034	-0.205396206255068	0.2	0.648986767502511	0.65776028687885	-0.6	0.0771071788021666	-2.7699266335131
ENSG00000239079	ENSG00000239079	16745517				0.1	0.663360460229663	0.593849495295442						
ENSG00000239080	ENSG00000239080	17114487	-0.1	0.919339416796339	-0.189330319210148	0.6	0.0238304776756257	3.56823909973263	-0.4	0.31590088289983	-1.39613038339301			
ENSG00000239081	RNU7-24P	16825148	0.1	0.932222724167887	0.154860343020857	-0.7	0.0658201686855668	-2.62890172029783	-0.2	0.731496419113368	-0.50328433455039	-1.4	0.058560241475987	-3.07482527339902
ENSG00000239093	ENSG00000239093	16949447	0.4	0.459694321887414	1.17021011801311	-0.5	0.288686951524689	-1.40339880137978	0.3	0.481455270713515	0.991628777072296			
ENSG00000239096	ENSG00000239096	16961839				-0.3	0.249546940713487	-1.53229867690777						
ENSG00000239099	RNU7-23P	16727626	-0.4	0.506085567197781	-1.05524292784816	-0.6	0.069291823974704	-2.58297388843093	0.2	0.668539625470184	0.623064172795328	-0.1	0.784040094090613	-0.413673598821209
ENSG00000239102	RNU7-185P	17083567	0.2	0.786858482049062	0.462267490462364							-0.2	0.51259449209147	-0.931834091119381
ENSG00000239112	SNORD123	16983157	-0.1	0.823710998893659	-0.382895777728566				-0.5	0.239536008074991	-1.6353506600803	-0.3	0.478322497535042	-1.00466200361932
ENSG00000239115	RNU7-67P	17071489										-0.1	0.860899137085705	-0.273438203477881
ENSG00000239119	RNU7-119P	16956314	-0.6	0.19821436867443	-2.06954640942959	-0.5	0.387640874020195	-1.14258696564045	-0.7	0.294343424973176	-1.45590265040515			
ENSG00000239122	RNU2-11P	16963218	-1.1	0.0217041069027169	-4.42346453352012	-1.6	0.00428893763129029	-5.68386477117638	-0.9	0.0464440081031606	-3.04115970095308	-0.8	0.118981425213471	-2.35668004653544
ENSG00000239128	SNORD13P3	16953121	0.7	0.321826078669284	1.57041038359555	-0.1	0.795683115178452	-0.362052162793301	0.2	0.721351936016681	0.523044756357766	0.4	0.496670833605	0.965464303586117
ENSG00000239129	ENSG00000239129	16832717	0.1	0.936824178086418	0.14708096568044	-0.6	0.10583995951837	-2.23243160412761				-0.5	0.103556432701817	-2.48743360479159
ENSG00000239142	U8	16711362				0.1	0.717811674544822	0.499329098919939				-0.1	0.779681816514445	-0.421491840222256
ENSG00000239143	Y_RNA	16899632	-0.2	0.795916888555725	-0.441149972975388	0.2	0.643505357349271	0.628940492174726	-0.4	0.411824355449738	-1.14610300218196	-0.5	0.0991927065036262	-2.52705403733243
