Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'Crohn's disease' vs 'normal'.tStat	condition2.foldChange	condition2.pValue	'ulcerative colitis' vs 'normal'.tStat
ENSG00000169131	ZNF354A	37106_at	-0.4	0.0574861985828378	-2.95508634873266	-0.2	0.577198144278859	-0.795201190394599
ENSG00000169139	UBE2V2	37750_at	-0.3	0.0440225260744232	-3.17370223606224	-0.4	0.058418601232775	-3.00394401683471
ENSG00000169155	ZBTB43	41695_at	0.5	0.0122664462709757	4.15369206597855	0.4	0.107791758064714	2.42047003899477
ENSG00000169180	XPO6	35830_at	0.4	0.0556318803154054	2.98659029767337	0.3	0.200743159213973	1.83871817852624
ENSG00000169184	MN1	37283_at	-0.2	0.360020467206834	-1.3462802392767			
ENSG00000169213	RAB3B	624_at	0.1	0.577231517805411	0.846542562415115			
ENSG00000169220	RGS14	38290_at	0.3	0.0476987461036414	3.11208788346253	0.3	0.123091367538641	2.2958669042079
ENSG00000169223	LMAN2	36955_at	0.4	0.0605396466647407	2.90395079185769	0.4	0.145740061765076	2.14103876861214
ENSG00000169242	EFNA1	40425_at	-0.1	0.778684750106022	-0.440159446861977	-0.7	0.147852545232772	-2.12479863401439
ENSG00000169245	CXCL10	431_at	0.5	0.456118470149326	1.10890586518551	0.1	0.607525566471173	0.732604952765726
ENSG00000169249	ZRSR2	38523_f_at	0.3	0.123766040599501	2.31586421756495	0.5	0.0247401928877033	3.87780444381625
ENSG00000169252	ADRB2	610_at	-0.1	0.591065674470443	-0.81771583252854	-0.2	0.450638421356779	-1.05569117879262
ENSG00000169271	HSPB3	528_at	-0.1	0.585165630173882	-0.830649933840348	-0.1	0.480557755030734	-0.990262458078421
ENSG00000169330	MINAR1	36271_at	-0.1	0.447500751555273	-1.12846957910675	-0.1	0.494787715139145	-0.962195685676997
ENSG00000169359	SLC33A1	34668_at	-0.4	0.0219167746564338	-3.72874459745595	-0.4	0.0105396908814677	-4.90285209842916
ENSG00000169397	RNASE3	33979_at	0.3	0.157060386551257	2.09787655399669	0.4	0.0476922960603702	3.18320002737246
ENSG00000169398	PTK2	36117_at	-0.1	0.557685209045853	-0.88278746874475	-0.1	0.804695603321412	-0.369074112189523
ENSG00000169403	PTAFR	341_at				0.4	0.0269548558877375	3.79097792176381
ENSG00000169413	RNASE6	34660_at	-0.3	0.322554054064614	-1.45258419233353	-0.4	0.102524922071296	-2.46334564857492
ENSG00000169429	CXCL8	1369_s_at	0.9	0.228973330845254	1.77077077692382	1.2	0.182856298110218	1.91917107567166
ENSG00000169439	SDC2	39757_at	-0.2	0.212847518205931	-1.83303708361737			
ENSG00000169442	CD52	34210_at	0.3	0.396263216213135	1.25338164115699	0.7	0.251245205348803	1.62681448990396
ENSG00000169469	SPRR1B	37160_at				0.2	0.226572199362983	1.72143796901679
ENSG00000169504	CLIC4	33891_at	-0.6	0.139927722462007	-2.19954004892332	-0.3	0.371721420713164	-1.24992022526891
ENSG00000169508	GPR183	931_at				0.3	0.451353307343319	1.05383126531849
ENSG00000169554	ZEB2	35681_r_at	-0.7	0.0451834834141221	-3.15591691367977	-0.3	0.70392470795594	-0.548552462835676
ENSG00000169562	GJB1	39598_at	0.2	0.369839733626227	1.32233475289743	0.1	0.745225366150904	0.47278901589461
ENSG00000169564	PCBP1	34305_at	0.5	0.0416321017773469	3.27615795981176	0.6	0.0249170973292018	3.87184765884879
ENSG00000169567	HINT1	1009_at	-0.2	0.358252636162139	-1.3507810764447	-0.3	0.211602020567968	-1.7903328610775
ENSG00000169679	BUB1	41081_at	-0.1	0.679960118249269	-0.641352526169677			
ENSG00000169689	CENPX	35710_s_at	0.4	0.106616170779968	2.44892129194472	0.3	0.199404213951839	1.84585755046942
ENSG00000169692	AGPAT2	32837_at	0.2	0.670541171255815	0.660393164230479	0.1	0.745225366150904	0.472365319451365
ENSG00000169704	GP9	35101_at	0.2	0.384905524410919	1.28394711832363	0.3	0.116312081376345	2.34563786199582
ENSG00000169710	FASN	38429_at	0.3	0.337081868773744	1.4098990352225	0.2	0.393641180630339	1.19654509880844
ENSG00000169714	CNBP	32841_at	-0.7	0.0807704222520608	-2.68952234771105	-0.5	0.1763137548503	-1.9555142269743
ENSG00000169733	RFNG	41705_at	0.2	0.262583649907026	1.65089405346275	0.3	0.14693248209397	2.13128106437013
ENSG00000169744	LDB2	36065_at	0.2	0.226621437434416	1.78098307744065	0.6	0.0211672147385846	4.07910628958012
ENSG00000169756	LIMS1	39232_at	-0.8	7.4570877270038E-5	-7.84711729815106	-0.8	0.00357996639683839	-6.18087025476601
ENSG00000169764	UGP2	37373_at	-0.4	0.459676461301124	-1.09843615861063	-0.7	0.179413466997395	-1.93821906853336
ENSG00000169814	BTD	37274_at	0.2	0.380323605977228	1.29436501142328	0.1	0.578734379984602	0.790553792414585
ENSG00000169851	PCDH7	41534_at	0.1	0.559298739894176	0.880233510774343	0.1	0.587440318379417	0.77356706559099
ENSG00000169855	ROBO1	32944_at				0.1	0.559999088853709	0.827112246969269
ENSG00000169856	ONECUT1	33976_at				0.2	0.332249903801811	1.36364543820658
ENSG00000169860	P2RY1	33460_at	-0.5	0.00342121178751017	-5.06856079557041	-0.6	0.00357996639683839	-6.19806041704668
ENSG00000169891	REPS2	40663_at				-0.2	0.336106357859786	-1.35218921893415
ENSG00000169896	ITGAM	38533_s_at	0.3	0.129755047663645	2.2714705667363	0.5	0.0255825135698426	3.84859823766473
ENSG00000169902	TPST1	32718_at				0.2	0.123327666048963	2.29327466772727
ENSG00000169903	TM4SF4	41629_at	0.2	0.696732285191816	0.605731996559678	0.8	0.398937174088598	1.1802333985671
ENSG00000169908	TM4SF1	892_at	-0.1	0.915060361868895	-0.176159985502181	0.4	0.564874731730061	0.81768488571324
ENSG00000169914	OTUD3	39621_at	-0.3	0.0549739428158586	-3.0011996027067	-0.4	0.139259467766624	-2.18016680212421
ENSG00000169919	GUSB	33308_at	0.1	0.452292176725077	1.11691092075312	0.2	0.230563920314214	1.70422793062948
ENSG00000169925	BRD3	37947_at	0.2	0.423230794450352	1.18521378433611	0.1	0.503769517879236	0.942621117313114
ENSG00000169933	FRMPD4	35030_i_at	0.1	0.672066934648331	0.658119030388605			
ENSG00000170004	CHD3	34707_at	-0.1	0.577145834886989	-0.846858868333674			
ENSG00000170011	MYRIP	39602_at	-0.3	0.11881209577481	-2.35447146980875	-0.4	0.0921456026808232	-2.55994770233966
ENSG00000170017	ALCAM	38642_at	-0.1	0.84326351150237	-0.312101620229868			
ENSG00000170075	GPR37L1	35544_at				0.2	0.154807399073782	2.07283690311036
ENSG00000170099	SERPINA6	37833_at	0.1	0.63309983882691	0.735617250703883	0.1	0.555040348826088	0.837471729548826
ENSG00000170142	UBE2E1	37358_at	-0.3	0.337762858724793	-1.40781330014519	-0.4	0.2791461818515	-1.52747364787757
ENSG00000170144	HNRNPA3	33817_at				-0.1	0.587440318379417	-0.772964789612162
ENSG00000170160	CCDC144A	35535_f_at				0.1	0.588317263289465	0.77010928918579
ENSG00000170190	SLC16A5	40762_g_at				0.2	0.392728200254579	1.19890547848982
ENSG00000170214	ADRA1B	32983_at	0.3	0.0868752330970125	2.61465933777705	0.4	0.0650643362820449	2.90964050447031
ENSG00000170231	FABP6	36779_at	0.8	0.523770511875764	0.953159454126594	0.4	0.0569880133308391	3.02297125198041
ENSG00000170266	GLB1	37742_at	0.1	0.550381059432113	0.898121119700339			
ENSG00000170275	CRTAP	40119_at	0.1	0.466085757166947	1.08048115804549			
ENSG00000170310	STX8	37510_at	0.1	0.691009122111106	0.618694489352405	0.2	0.432989434382097	1.09452644372221
ENSG00000170312	CDK1	1803_at				0.1	0.622403052637915	0.700342434498955
ENSG00000170315	UBB	1323_at				-0.1	0.720498430602596	-0.51981782719966
ENSG00000170322	NFRKB	39137_at				-0.1	0.359696086950907	-1.2810348822473
ENSG00000170323	FABP4	38430_at	-0.4	0.407024510368737	-1.22428913498127	-0.4	0.362915726077549	-1.2701940234828
ENSG00000170345	FOS	2094_s_at				0.3	0.360689242529477	1.27823384695962
ENSG00000170348	TMED10	36128_at	-0.1	0.695903081386509	-0.608817576447781			
ENSG00000170365	SMAD1	37280_at	-0.3	0.377266468403819	-1.30081413845409	-0.3	0.150531524092772	-2.10532635986027
ENSG00000170382	LRRN2	39583_at	-0.3	0.243378689236976	-1.71504076615873	-0.4	0.146606684592191	-2.13472389616454
ENSG00000170385	SLC30A1	34759_at	-0.4	0.213763779595989	-1.83000767023453	-0.6	0.0615773419927431	-2.96092762168452
ENSG00000170421	KRT8	33824_at	-0.1	0.60230709658119	-0.79706249804849	-0.2	0.545767401603076	-0.858320813812085
ENSG00000170425	ADORA2B	36324_at	-0.1	0.830890511501633	-0.338143000404417	0.2	0.642154124238754	0.664529007588038
ENSG00000170430	MGMT	2051_at	0.4	0.0923024504526129	2.55851294183047	0.6	0.104767023546681	2.4447432546747
ENSG00000170458	CD14	36661_s_at	0.1	0.758678238209195	0.477429050912834	-0.1	0.844896668973742	-0.300139680314707
ENSG00000170485	NPAS2	39549_at	-0.1	0.852781026848453	-0.294989755594631			
ENSG00000170498	KISS1	1645_at				0.1	0.716494692809384	0.52754679194993
ENSG00000170515	PA2G4	41600_at	0.1	0.731736135929735	0.529303794493428	0.1	0.657721544742926	0.634348145081004
ENSG00000170522	ELOVL6	40943_at	-0.1	0.728239667313935	-0.539367828498526	-0.4	0.0419625218775866	-3.31680242740783
ENSG00000170523	KRT83	31529_at	0.1	0.501004380760498	1.00102496823993	0.1	0.653531841419922	0.642217513180967
ENSG00000170525	PFKFB3	39522_at				0.3	0.221298350602377	1.7454119138828
ENSG00000170540	ARL6IP1	36572_r_at	-0.3	0.382170499750356	-1.29004947605937	-0.4	0.393641180630339	-1.19627299585419
ENSG00000170545	SMAGP	34176_at				-0.1	0.65653694633636	-0.636331694969997
ENSG00000170558	CDH2	2053_at				0.1	0.63871416810562	0.669751384363164
ENSG00000170606	HSPA4	1480_at	-0.1	0.580805936663062	-0.838449690325392			
ENSG00000170634	ACYP2	36221_at				0.2	0.444338799341036	1.06796319469985
ENSG00000170653	ATF7	34605_at				-0.1	0.67252480063885	-0.604324602384495
ENSG00000170677	SOCS6	39957_at	-0.4	0.088132297519787	-2.59778976193929	-0.4	0.112726731725782	-2.3739465176461
ENSG00000170745	KCNS3	36694_at	0.3	0.463781303325804	1.08733113727042	0.4	0.20407802355804	1.82121162996254
ENSG00000170759	KIF5B	34732_at	-0.9	0.0149500488657451	-4.00867503293273	-1.1	0.00750543340623557	-5.27036439166311
ENSG00000170776	AKAP13	735_s_at	0.3	0.351742587569315	1.37039663739394	0.4	0.380178278015408	1.22672812559097
ENSG00000170819	BFSP2	33096_r_at	0.2	0.391431738917587	1.26618877700337	0.3	0.251245205348803	1.62620089177506
ENSG00000170827	CELP	31482_at	0.5	0.0493661579605466	3.0793559886697	0.6	0.0126267394354854	4.66453247366095
ENSG00000170835	CEL	39177_r_at	0.2	0.306677025647629	1.50214501929759	0.3	0.169461260945394	1.9924161686563
ENSG00000170836	PPM1D	37107_at	-0.2	0.360140809299162	-1.34585850638843	-0.3	0.144662386655029	-2.14675044322817
ENSG00000170852	KBTBD2	32807_at	-0.1	0.683103035575217	-0.634888387210881	-0.2	0.278024795519976	-1.53115007877072
ENSG00000170855	TRIAP1	32955_at	-0.1	0.781291502735819	-0.435557652392162	-0.2	0.413724666203585	-1.14206447204394
ENSG00000170858	LILRP2	31984_at	0.1	0.779682489494729	0.438329835754053	0.3	0.410328625046438	1.15115815738387
ENSG00000170860	LSM3	39009_at	-0.3	0.287963285648595	-1.56587938112116	-0.4	0.154490546276317	-2.07672896827821
ENSG00000170871	KIAA0232	37748_at	-0.3	0.133363822251392	-2.25034259383775	-0.4	0.145973594610811	-2.13875889921019
ENSG00000170873	MTSS1	37363_at	-0.8	0.00734188617252362	-4.58427474400067	-0.7	0.0221863873885229	-4.02998886946658
ENSG00000170889	RPS9	31511_at	0.3	0.152600818032998	2.1243938903386	0.2	0.395103604527338	1.19121582293813
ENSG00000170890	PLA2G1B	912_s_at				0.2	0.350959242867493	1.30830897899363
ENSG00000170893	TRH	32323_at	0.2	0.308629242621698	1.49587441130596	0.2	0.228398309954977	1.71294392857414
ENSG00000170899	GSTA4	40508_at	-0.2	0.358252636162139	-1.35095491982425	-0.3	0.233078727264315	-1.69591416899296
ENSG00000170954	ZNF415	39212_at				-0.1	0.769502262758777	-0.43073172129029
ENSG00000170961	HAS2	35396_at	-0.3	0.107554841681774	-2.44135397697791	-0.2	0.216587901754619	-1.76633618068382
ENSG00000171016	PYGO1	32015_at	0.1	0.572383458965968	0.855877917003995	0.2	0.332880926174287	1.36182150619598
ENSG00000171033	PKIA	36202_at				0.1	0.785720045589747	0.404407974887104
ENSG00000171049	FPR2	37095_r_at	0.3	0.158103164218053	2.09205336477274	0.4	0.192232472018225	1.8763759646316
ENSG00000171055	FEZ2	38651_at	-0.6	0.013829133646516	-4.06984423774902	-0.5	0.0673499625362653	-2.8708701740672
ENSG00000171100	MTM1	36920_at	-0.3	0.459683775196457	-1.09776053048192	-0.5	0.116466806116707	-2.34419218239346
ENSG00000171109	MFN1	38899_s_at	-0.2	0.458605111568748	-1.10168410895688	-0.3	0.147852545232772	-2.12471678294036
ENSG00000171124	FUT3	38495_s_at	0.6	0.0120375756321886	4.16965694142581	0.6	0.0450762162022949	3.24891075830123
ENSG00000171150	SOCS5	32669_at	-0.6	0.0096205230121202	-4.35005160559373	-0.6	0.0632791805268357	-2.93331241511351
ENSG00000171159	C9orf16	41047_at	0.5	0.103083902927878	2.47696890224694	0.6	0.0388387107265567	3.39275016839844
ENSG00000171209	CSN3	34596_at	-0.1	0.415603822397166	-1.20476673232961	0.1	0.76010515891307	0.448130102940263
ENSG00000171223	JUNB	32786_at	0.2	0.685907938207231	0.629244620857467	0.4	0.357122099749308	1.28970364842569
ENSG00000171234	UGT2B7	41376_i_at	-0.8	0.26731283140926	-1.63398339102128	-1.4	0.0107353270798641	-4.88329716127207
ENSG00000171243	SOSTDC1	39577_at	-1.1	0.00270393189385946	-5.28572409239129	-1.3	0.0111429385642359	-4.80999048358226
ENSG00000171298	GAA	31816_at	0.3	0.0354103720315398	3.42438047111707	0.2	0.35138930293847	1.30638955621728
ENSG00000171303	KCNK3	41325_at	-0.1	0.725224843623851	-0.545215094869433	0.1	0.606978662829941	0.734029103311317
ENSG00000171345	KRT19	40899_at				0.2	0.335729045542065	1.35309854855256
ENSG00000171368	TPPP	37465_at	0.2	0.206169966104613	1.86715043065684			
ENSG00000171428	NAT1	38187_at	-0.4	0.441368015811933	-1.14364132992811	-0.2	0.670475457974423	-0.609794032512335
ENSG00000171431	KRT20	40694_at	-0.6	0.227741760303579	-1.77755064097869	-0.7	0.179413466997395	-1.93808438422409
ENSG00000171453	POLR1C	36460_at	0.2	0.237205173209142	1.73628557963208	0.2	0.40082317410112	1.17555173126589
ENSG00000171456	ASXL1	34396_at	-0.2	0.293850013553831	-1.54187567808924			
ENSG00000171467	ZNF318	36048_at	-0.4	0.0525661907812183	-3.03634410038518	-0.3	0.211620931025786	-1.78932788002309
ENSG00000171475	WIPF2	40787_at	0.1	0.531973502626854	0.936363580932314			
ENSG00000171476	HOPX	39698_at				0.3	0.163203514521818	2.02474287898652
ENSG00000171490	RSL1D1	39418_at	0.3	0.0525661907812183	3.03433946547457	0.4	0.0304615556216014	3.65354400118109
ENSG00000171497	PPID	948_s_at	0.5	0.00573049360204073	4.73201531615506	0.4	0.0830839858946544	2.67473271692835
ENSG00000171503	ETFDH	33494_at	-0.1	0.792329165269728	-0.414489990998315	-0.2	0.77431366001997	-0.42241835574158
ENSG00000171530	TBCA	34773_at	-0.1	0.727173447513529	-0.541849645905229	-0.1	0.707693193542151	-0.542847302146683
ENSG00000171557	FGG	36622_at				0.2	0.407726725815105	1.15719785457406
ENSG00000171560	FGA	38825_at	-0.5	0.124293166053217	-2.31270166198446	-0.1	0.854955250688644	-0.282689513078714
ENSG00000171587	DSCAM	36699_at				0.2	0.278478085976818	1.52960183474614
ENSG00000171603	CLSTN1	41498_at				-0.1	0.465109995695067	-1.02499113604671
ENSG00000171606	ZNF274	40691_at	0.2	0.192702502651615	1.92464428957932			
ENSG00000171608	PIK3CD	33627_at	0.3	0.139927722462007	2.19908907066947	0.4	0.161198279899785	2.03254919156496
ENSG00000171617	ENC1	39542_at	-0.1	0.537421553758403	-0.923833132747055			
ENSG00000171631	P2RY6	38222_at	0.2	0.196469563243718	1.90804790210691	0.3	0.043285672631591	3.2809625578653
ENSG00000171700	RGS19	34268_at	0.2	0.176023162766714	2.00605377742396	0.4	0.140072628386744	2.17152975338753
ENSG00000171703	TCEA2	745_at				0.2	0.18607799743353	1.90314486873571
ENSG00000171720	HDAC3	35821_at	0.5	0.0100887385352072	4.32797221873351	0.6	0.00357996639683839	6.09647054375582
ENSG00000171747	LGALS4	765_s_at	-0.1	0.779744934374824	-0.438034050860497	-0.3	0.308762122912635	-1.43066630510943
ENSG00000171766	GATM	36596_r_at	-0.3	0.622565088230912	-0.75905580962085	-0.1	0.831532706809932	-0.32241694527131
ENSG00000171793	CTPS1	32441_at	0.2	0.417598928775073	1.19890753123121	0.4	0.105152801526127	2.44142145077016
ENSG00000171794	UTF1	31393_r_at				0.3	0.188784766747744	1.89125718359439
ENSG00000171806	METTL18	35677_at	-0.8	0.0304621412676855	-3.53288565680044	-1.0	0.0236215548588485	-3.92971038525663
ENSG00000171819	ANGPTL7	35605_at	-0.1	0.552893498063774	-0.893175573174154			
ENSG00000171843	MLLT3	35975_at	-0.5	0.0911329490976582	-2.57540433333364	-1.0	0.00155726984448243	-7.17316892359873
ENSG00000171858	RPS21	32744_at	-0.1	0.434156422242752	-1.16108566987706	-0.2	0.340632326130432	-1.34034172028687
ENSG00000171860	C3AR1	32068_at	0.3	0.100847618664784	2.49213234164891	0.4	0.108660265462344	2.40870115222485
ENSG00000171867	PRNP	36159_s_at	-0.8	0.0928005597127883	-2.55425921410315	-0.3	0.623207972509761	-0.698907460822797
ENSG00000171885	AQP4	40793_s_at				-0.1	0.490731718115904	-0.970684988648623
ENSG00000171903	CYP4F11	32347_at	0.1	0.534694143440269	0.930822339413766			
ENSG00000171914	TLN2	39765_at	-0.3	0.0438657620845316	-3.19878112427911	-0.5	0.0127801102655491	-4.64502384593788
ENSG00000171940	ZNF217	32034_at	-0.7	0.0337869405331954	-3.46481474499237	-0.8	0.0155108873966122	-4.38166301359274
ENSG00000171951	SCG2	36924_r_at	-0.1	0.831979124433005	-0.333691516802149	-0.4	0.259391486890204	-1.59477613177993
ENSG00000171953	ATPAF2	41865_at				0.3	0.300708644654678	1.45384563086187
ENSG00000171962	DRC3	35429_at	0.3	0.113891038129859	2.39308791439329	0.3	0.267812292429795	1.56578290520791
ENSG00000171988	JMJD1C	38216_at	-0.2	0.178289632976589	-1.99531268583867	-0.2	0.239764159405594	-1.66887832664108
ENSG00000171992	SYNPO	36452_at	0.2	0.493204644504478	1.01797582912733	0.3	0.182158423874693	1.92542480333528
ENSG00000172009	THOP1	37267_at	-0.1	0.626117390278136	-0.751943582053475			
ENSG00000172016	REG3A	39946_at	3.3	0.0769941491670654	2.72921892103823	3.0	0.0673499625362653	2.87105001429282
ENSG00000172023	REG1B	35981_at	2.0	0.200665254752417	1.89000642573225	1.2	0.199493393066096	1.84523731248364
ENSG00000172037	LAMB2	38812_at	0.3	0.22986000708486	1.76585705713379	0.6	0.00966523192230742	5.00927176208496
ENSG00000172061	LRRC15	34778_at	-0.2	0.225579645663197	-1.78518803736016	-0.2	0.298863285840339	-1.4590484356631
ENSG00000172137	CALB2	37157_at	-0.2	0.162618889926019	-2.06922378437927	-0.3	0.106866109421344	-2.42879596721104
ENSG00000172156	CCL11	40008_at	0.3	0.609884225581454	0.783396685952925	0.7	0.151540201573726	2.0945138524702
ENSG00000172175	MALT1	38575_at	0.2	0.353222165085686	1.36717484170413	0.3	0.236852986331869	1.68237347755317
ENSG00000172183	ISG20	33304_at	0.9	0.0209853525233453	3.76112531220626	1.0	0.0377938661187534	3.4298249810476
ENSG00000172201	ID4	41536_at	-0.4	0.0434942710916444	-3.21346704373734	-0.2	0.407034192520038	-1.15989569563678
ENSG00000172215	CXCR6	36293_at	0.3	0.136766614088344	2.22133924841886	0.3	0.332801645702	1.36239900637868
ENSG00000172216	CEBPB	38354_at	0.8	0.110966622047291	2.41476068476841	0.9	0.119374823988066	2.32224099028107
ENSG00000172262	ZNF131	37264_at	-0.4	0.0832530740395031	-2.65590580705189	-0.4	0.182688865162065	-1.92041963117078
ENSG00000172270	BSG	36162_at	-0.2	0.65055606147822	-0.699785711020619	-0.3	0.633550197256581	-0.681025281448232
ENSG00000172273	HINFP	37564_at				-0.2	0.248384071249257	-1.6388130618871
ENSG00000172292	CERS6	38630_at	-0.3	0.2673167029134	-1.63372847817288	-0.6	0.0852822320453383	-2.64763769810896
ENSG00000172331	BPGM	33759_at				0.1	0.611803812211997	0.724309361510804
ENSG00000172346	CSDC2	41412_at	0.2	0.225409007291969	1.78584860522907	0.4	0.0206794086241504	4.10049628455078
ENSG00000172348	RCAN2	32076_at	-0.8	0.015478994141675	-3.9798118375798	-0.2	0.410897488233626	-1.14878076560927
ENSG00000172349	IL16	1056_s_at				0.2	0.250521463585379	1.63029835104283
ENSG00000172375	C2CD2L	35189_at	0.2	0.382170499750356	1.28985690447498			
ENSG00000172380	GNG12	38079_at	-0.4	0.169003605458761	-2.04013987482867	-0.6	0.250965719058327	-1.62823444591407
ENSG00000172482	AGXT	37880_at				0.3	0.0886587485796306	2.59952151957195
ENSG00000172493	AFF1	39037_at	-0.7	0.0308047364711274	-3.52260799694691	-1.0	0.0111624388519838	-4.79375076862182
ENSG00000172500	FIBP	37361_at	0.3	0.254750362527393	1.67956144904745	0.3	0.156761954237436	2.0612748999727
ENSG00000172531	PPP1CA	32157_at	0.3	0.18507199886368	1.96045765393634	0.3	0.275450424454244	1.5402965762278
ENSG00000172534	HCFC1	37910_at	0.4	0.209787607203955	1.84611563613282	0.3	0.244878895097621	1.65194008433677
ENSG00000172572	PDE3A	34650_at	-0.3	0.103154519598014	-2.47600195762076			
ENSG00000172575	RASGRP1	33291_at				0.1	0.630772129578319	0.685219316841102
ENSG00000172594	SMPDL3A	39950_at	-1.1	0.110966622047291	-2.41509300044087	-1.5	0.0541649842851081	-3.05903473489182
ENSG00000172602	RND1	37785_at	0.5	0.0122664462709757	4.15254895682223	0.6	0.0120483486994588	4.71395159838407
