Gene ID	Gene Name	condition1.foldChange	condition1.pValue	condition2.foldChange	condition2.pValue	condition3.foldChange	condition3.pValue
ENSMUSG00000090061	Nwd2					2.2	0.145032889472617
ENSMUSG00000090062	Galnt6os	-0.2	0.781441707693128	-0.1	0.925716813340332	-1.6	0.0691554572113333
ENSMUSG00000090069	E430024P14Rik			0.2	0.67443300541924	-2.4	0.00138098924471856
ENSMUSG00000090071	Cdk5r2	0.7	0.252297721911459	0.9	0.112521582039067	2.0	9.96660554547142E-4
ENSMUSG00000090077	Lime1					-0.1	0.977533926029552
ENSMUSG00000090081	Gm16587					2.5	0.165990618549684
ENSMUSG00000090083	Rnf8	0.1	0.89181552304215	0.4	0.446746383539943	0.6	0.194542668610899
ENSMUSG00000090084	Srpx			-0.1	0.885724196686729	0.6	0.346687435025046
ENSMUSG00000090086	AI480526	-0.5	0.170211974096366	-0.2	0.634429770241624	-0.8	0.155108262897452
ENSMUSG00000090093	Gm14399	-0.3	0.744189384168925	-0.1	0.935226659068757	-0.3	0.854067116621522
ENSMUSG00000090100	Ttbk2	-1.6	1.08872217608689E-6	-1.2	0.00177395310101821	0.3	0.565237280035697
ENSMUSG00000090105	Gm15890					-0.6	0.761531015933309
ENSMUSG00000090110	Cmc4	-0.5	0.453867707269238	0.1	0.943491673235796	-0.8	0.188914354563643
ENSMUSG00000090112	Shprh	-0.5	0.0513302610359023	-0.7	0.0648130752075951	-0.2	0.683073623280464
ENSMUSG00000090115	Usp49	0.1	0.812994933535996	0.4	0.230235683048089	-0.4	0.303995841250304
ENSMUSG00000090122	Kcne1l					-0.9	0.634065263148602
ENSMUSG00000090124	Ugt1a7c	-0.2	0.567342235528362	-0.1	0.713659310466096	-1.7	4.17210911282542E-5
ENSMUSG00000090125	Pou3f1	0.7	0.398706652650955			2.4	0.0275942884843837
ENSMUSG00000090136	Gm10177	0.5	0.511208039413227	1.0	0.0833630158133926	0.5	0.593532919979137
ENSMUSG00000090137	Uba52	-0.2	0.665789912933277	-0.2	0.640393108291465	-0.9	0.00798444784245952
ENSMUSG00000090141	Gm614					2.7	0.107617103723022
ENSMUSG00000090150	Acad11	-0.8	0.00423381142109798	-0.4	0.139254395968693	-2.2	3.25318704294945E-16
ENSMUSG00000090164	BC035044	0.2	0.820116937338026	1.0	0.251506329927946	1.7	0.180099106439021
ENSMUSG00000090173	Fbxw10	-1.8	7.84498554723892E-5	-1.8	4.10210812109845E-4	-1.1	0.0844808401750611
ENSMUSG00000090176	Cd200r2	-2.1	3.19285361928197E-9	-1.2	4.88172449410096E-4	-3.4	5.11735970753855E-4
ENSMUSG00000090191	9230105E05Rik	-0.5	0.42148897137038	0.6	0.17671913684169	-4.7	3.22823971715491E-8
ENSMUSG00000090192	Gm16556	-0.8	0.240030742158524	-1.5	0.0325400352791888	-1.8	0.0332798251523979
ENSMUSG00000090194	Gm16161			-0.2	0.866104448976649	-0.3	0.832429813311468
ENSMUSG00000090200	1700025N21Rik					3.0	0.0659736637260433
ENSMUSG00000090207	4930524O07Rik			-0.3	0.774458527072735	0.2	0.908113700536155
ENSMUSG00000090210	Itga10	-0.1	0.958283710209188	0.2	0.856126460179265	1.2	0.106951375490411
ENSMUSG00000090211	Gm16050					-1.6	0.385804062124648
ENSMUSG00000090213	Tmem189	0.6	0.0362331139478224	0.4	0.157351311769471		
ENSMUSG00000090214	Gm15657	0.2	0.739814749659255			-0.4	0.685905533535423
ENSMUSG00000090215	Trim34b	-0.4	0.692778555813691	-0.2	0.897812107969822	-0.9	0.523862974282119
ENSMUSG00000090222	Ifi203-ps					1.8	0.0945969693159224
ENSMUSG00000090223	Pcp4	-0.7	0.200643149844381	-1.6	0.00162920802516122	-2.2	0.00118870164521477
ENSMUSG00000090231	Cfb	-0.7	0.167054634689385	-0.8	0.213636253571012	0.1	0.929032350906171
ENSMUSG00000090235	Gm16244					-0.4	0.843162836678691
ENSMUSG00000090236	Car15	-0.1	0.899168860665765	-0.1	0.967348740900677	-0.6	0.736663281261454
ENSMUSG00000090246	Gm17017					1.8	0.120927787680346
ENSMUSG00000090247	Bloc1s1	0.1	0.926871432568467			0.2	0.785350309082807
ENSMUSG00000090248	Gm14027					-0.1	0.951752347297018
ENSMUSG00000090254	Gm1965	1.8	5.43303549761673E-4	2.6	4.21341733730474E-8	0.3	0.884619999751122
ENSMUSG00000090257	Gm4524			-0.1	0.903975547719535	1.8	0.0645842214414711
ENSMUSG00000090258	Churc1	0.3	0.444850554391466	0.6	0.130555892909333	-0.1	0.921072007267119
ENSMUSG00000090264	Eif4ebp3	-1.4	0.00166697496052643	-0.3	0.701243747997762	-4.1	3.07367166866147E-10
ENSMUSG00000090266	Mettl23	-0.1	0.813380453693621	0.2	0.580295766616289	-0.3	0.621561641700117
ENSMUSG00000090272	Mndal	0.5	0.426093773580867	1.3	0.010375064313951	3.2	6.55340010478718E-5
ENSMUSG00000090273	Prr22	0.5	0.557479931389548	0.7	0.420222269224348	-0.2	0.900385842881581
ENSMUSG00000090290	Tarbp1	-0.6	0.0363196596645918	-0.7	0.0380728041883349	-0.9	0.0503505449359594
ENSMUSG00000090291	Lrrc10b	-0.1	0.88998576934381	-0.3	0.754321611800424	1.0	0.382342543570591
ENSMUSG00000090293	Gm17034					0.9	0.668653492219261
ENSMUSG00000090307	1700071M16Rik	-1.0	0.192212363673227	-1.7	0.0300317403514656	2.0	0.0208268589114004
ENSMUSG00000090326	Dthd1	-0.2	0.81240868772232	-0.2	0.806575833285633	-3.8	8.76610874475074E-4
ENSMUSG00000090327	Gm17111	-0.1	0.918899903331136	0.4	0.646204414686731	-0.4	0.76412370507361
ENSMUSG00000090330	9130221H12Rik	-0.1	0.881045827423339	0.4	0.597257761519106	0.1	0.884343250156833
ENSMUSG00000090356	Teddm3	0.5	0.536039330527389	-1.8	0.0212031084569563	0.9	0.686444045712786
ENSMUSG00000090369	4933411K16Rik					2.1	0.0532017496150676
ENSMUSG00000090386	Mir99ahg	-0.6	0.447604689771832	-0.7	0.42523303729142	0.3	0.795041436504331
ENSMUSG00000090389	Cdv3-ps					-0.5	0.744517420089098
ENSMUSG00000090394	4930523C07Rik	-0.2	0.621955833921218	0.2	0.558244675111489	1.0	0.00274267313524868
ENSMUSG00000090397	Gm17096			-0.7	0.494568183644096	0.6	0.680761569450044
ENSMUSG00000090439	Gm17455					1.1	0.566963724933956
ENSMUSG00000090459	Gm17210					-0.5	0.768358866357646
ENSMUSG00000090500	Gm17057					-0.3	0.91055250724074
ENSMUSG00000090516	Rps11-ps1	0.4	0.624117549704175	1.0	0.144518222559873	0.1	0.965503804282549
ENSMUSG00000090523	Gypc	-0.2	0.767612832361984	0.2	0.743842914228278	2.0	9.75438227712636E-8
ENSMUSG00000090534	Gm4675	0.3	0.767865577974935	0.4	0.713659310466096	-0.3	0.900173237921355
ENSMUSG00000090535	Gm8540			-0.5	0.376166729671392		
ENSMUSG00000090544	Gm6576			0.8	0.40496162194983	0.7	0.727174915388907
ENSMUSG00000090553	Snrpe	0.6	0.0309709164446708	0.7	0.0185112715158246	0.3	0.573586799607264
ENSMUSG00000090556	Olfr753-ps1					1.5	0.4255508958713
ENSMUSG00000090564	A430057M04Rik	-0.7	0.289612807640447	-0.9	0.198065293808055	-1.7	0.0214922668760499
ENSMUSG00000090576	Gm17055	-0.7	0.203538943975927	-0.8	0.19452304087096	-1.4	0.0205501230237957
ENSMUSG00000090582	Gm17024	-0.7	0.323363734153989	-2.0	0.00618830340298415	0.1	0.893303689849362
ENSMUSG00000090588	Muc21			-2.5	4.51502486065478E-4	0.5	0.842480101611098
ENSMUSG00000090608	Gm17200			-0.5	0.602721748761282	-0.5	0.746723957686689
ENSMUSG00000090610	Gm3571	1.8	1.41071585220012E-4	1.4	0.0126121199933143	-0.5	0.650979148709134
ENSMUSG00000090622	A930033H14Rik	0.2	0.848145530192812	-0.1	0.920191475200417	1.3	0.112813845981805
ENSMUSG00000090626	Tex9	-0.1	0.943225711051585	0.4	0.547818598454857	0.8	0.28138922863887
ENSMUSG00000090628	Gm17083			-0.6	0.545842129663525	-0.1	0.948941410415146
ENSMUSG00000090641	Zfp712	-0.4	0.610105917611143	-0.2	0.790716956324732	-0.6	0.5046725753405
ENSMUSG00000090642	Gm17182			-1.3	0.136110126778931	-3.7	0.0160270198088139
ENSMUSG00000090659	Zfp493	-0.1	0.928034702954913	0.2	0.887137505359439	-0.5	0.745168150718909
ENSMUSG00000090665	Gad1-ps	1.5	0.0312624076823104			3.0	0.0369218895154673
ENSMUSG00000090667	Mdfic2	-0.2	0.831153890219652	-1.6	0.036836836770773	-1.0	0.603406462763744
ENSMUSG00000090674	Gm17082					-1.3	0.420009128711303
ENSMUSG00000090698	Apold1	-0.2	0.794286883316993	-0.2	0.82940433765267	3.4	6.9704562009534E-9
ENSMUSG00000090700	Cyp4f40	1.5	1.05891045270989E-8	1.5	3.16898055633387E-8	-0.9	0.496145420417653
ENSMUSG00000090704	Trp53-ps			1.0	0.240885912942151	0.9	0.619593927356741
ENSMUSG00000090722	Gm8378	-0.6	0.486253868160568	-1.2	0.130233904970425	-1.5	0.212127504671421
ENSMUSG00000090733	Rps27			0.4	0.278912179183293	-0.1	0.785800110117755
ENSMUSG00000090761	Gm17201	1.1	0.00103831031249157	1.0	0.054217777358635	0.3	0.730107426533405
ENSMUSG00000090777	Ccdc188					1.0	0.636957916941435
ENSMUSG00000090778	Gm3235			1.5	0.0723862957101385	1.3	0.529886282999069
ENSMUSG00000090779	Gm17110					0.8	0.693788772200922
ENSMUSG00000090799	Klhl33	-0.2	0.813204521240649	0.1	0.913692009577375	0.4	0.721387869121352
ENSMUSG00000090812	Samd15					2.1	0.187590768021841
ENSMUSG00000090841	Myl6	-0.3	0.440635054633795	-0.2	0.63564155251538	-0.6	0.0741776389059119
ENSMUSG00000090862	Rps13	0.4	0.0492172593224007	0.8	0.00287981418405673	0.3	0.401866688196564
ENSMUSG00000090873	Gm17112	0.1	0.905404575023799	-0.3	0.749225112986902	-0.2	0.884846044923065
ENSMUSG00000090877	Hspa1b	0.1	0.856915889743333	0.3	0.643778241468559	0.5	0.419724710568974
ENSMUSG00000090881	Phf11					1.3	0.422050280222381
ENSMUSG00000090891	D6Ertd527e	-1.0	0.127265029608262	-1.1	0.0818394560608378	0.2	0.832274853179742
ENSMUSG00000090919	Pabpc4l					0.7	0.706624371009963
ENSMUSG00000090925	1810064F22Rik			0.1	0.91301867246088	-0.1	0.971990554519318
ENSMUSG00000090935	Synj2bp	-0.4	0.0351081010822699	-0.3	0.271841268039625	-0.9	0.0436965357010038
ENSMUSG00000090936	Gm17705	-1.0	0.207762134825888	-0.8	0.366812179218991	-1.5	0.18464353069902
ENSMUSG00000090939	Gm17147			-1.1	0.209443284387488	-1.8	0.168783106335471
ENSMUSG00000090942	F830016B08Rik	2.1	0.00143844102078952	1.1	0.180110275266663	4.2	0.00716666993740695
ENSMUSG00000090946	Ccdc71l	1.4	5.85304400178944E-5	-0.1	0.872784084548213	0.1	0.964744477674648
ENSMUSG00000090952	Gm17251	-0.4	0.614688922397147	0.3	0.784726190608135	0.3	0.821230075830404
ENSMUSG00000090958	Lrrc32	0.8	0.083021848979946	0.8	0.118768637822846	3.7	1.24376674727981E-12
ENSMUSG00000090963	Gm17655	-0.7	0.274073601012523	-0.1	0.943284742233421	-1.0	0.259532904926318
ENSMUSG00000090990	Gm17197	-0.6	0.4539062655416	-0.8	0.274805377829882	-4.6	9.90105556907148E-5
ENSMUSG00000091002	Tcerg1l			1.4	0.0792398950909604	4.2	0.00114486599553742
ENSMUSG00000091007	D630036H23Rik					-1.2	0.57253283499071
ENSMUSG00000091021	Gm17300	0.6	0.433767816972014	0.6	0.478737156625379	1.1	0.272270962104981
ENSMUSG00000091050	9330020H09Rik	-0.6	0.472835797435329	-0.7	0.398511510820689	-0.9	0.298839993396829
ENSMUSG00000091071	1700030C10Rik					-1.0	0.521617406958863
ENSMUSG00000091083	Gm4535			0.4	0.67110038244299	-0.6	0.784948403321628
ENSMUSG00000091086	Rpl6l	0.3	0.535031402218295	0.8	0.0805784789280988	0.4	0.42316307017417
ENSMUSG00000091102	5830462I19Rik					-0.3	0.882005869598328
ENSMUSG00000091119	Ccdc152	-0.8	0.239887140280844	-0.9	0.263716301638737	-0.1	0.913110411411521
ENSMUSG00000091144	Phf11c			0.2	0.824620573829505	0.7	0.437089202684456
ENSMUSG00000091172	Gm17120					-2.7	0.118346341029236
ENSMUSG00000091183	Gm5141	-0.7	0.38501134893716	-0.6	0.455513730503592	-0.3	0.711296099239909
ENSMUSG00000091191	Gm17334			-0.6	0.277238079804767	-0.4	0.771756319501445
ENSMUSG00000091243	Vgll3	-0.4	0.417342811036121	-0.2	0.764255186691078	0.8	0.209088171114474
ENSMUSG00000091264	Smim13	-0.5	0.148344269339106	-0.4	0.188541621723831	0.3	0.572761628966724
ENSMUSG00000091269	Gm6682					1.1	0.498239645320899
ENSMUSG00000091277	Gm1818	0.2	0.831912654159009	0.2	0.841929114807638	-0.2	0.880261064613667
ENSMUSG00000091337	Eid1	-0.6	0.111409383844134			0.9	0.0205773868410179
ENSMUSG00000091345	Col6a5	0.4	0.67654507744258	1.1	0.093548689117072	3.5	3.81297294021405E-8
ENSMUSG00000091363	Gm7701					0.4	0.843162836678691
ENSMUSG00000091387	Gcnt4	1.1	0.0246868447973152	-0.2	0.801519609831288	1.9	0.00103761140153076
ENSMUSG00000091405	H4c14	-1.2	0.118466049667581	-0.9	0.31369248142428	-0.4	0.714921091965104
ENSMUSG00000091408	Gm6728	-0.1	0.916024247214064	-0.1	0.926043929769945	-0.9	0.300953628008766
ENSMUSG00000091421	Gm4202	-0.2	0.886672375554962	-0.5	0.57768355591097	-0.8	0.580802784472624
ENSMUSG00000091449	Gm10269			0.4	0.709981493205719	-0.1	0.946611076941221
ENSMUSG00000091455	Otogl			-0.9	0.301079613895666	0.4	0.768527950475988
ENSMUSG00000091474	2610021A01Rik	-0.8	0.0702091090670412	-0.5	0.35561518002818	-0.2	0.791947429789881
ENSMUSG00000091475	Cerox1	-0.4	0.67463988909255	0.1	0.919614385381781	0.7	0.47436824706691
ENSMUSG00000091476	Catspere2	-1.9	1.05775686154986E-5	-1.9	9.41107115131662E-5	-3.4	5.14485590509133E-9
ENSMUSG00000091478	Gm10039	0.6	0.120698299271166	1.0	0.0181480021248539	-1.2	0.0362887783383084
ENSMUSG00000091491	Vmn2r97					3.9	0.00221446891222288
ENSMUSG00000091492	Gm17025	-1.0	0.124376325569594	-0.1	0.941348910143435	-3.4	5.99389862877882E-5
ENSMUSG00000091498	Mpc1-ps	-0.3	0.453332142592114	-0.5	0.258939798265034	-1.0	0.00988082366824991
ENSMUSG00000091507	Gm17194					-0.1	0.967166673560806
ENSMUSG00000091509	Gm17066			0.7	0.198024499402004	0.5	0.519096577390578
ENSMUSG00000091512	Lamtor3	-0.1	0.828163248178433	-0.2	0.648409148839212	-0.4	0.110312007079766
ENSMUSG00000091514	Gm17484					-0.2	0.936008425241623
ENSMUSG00000091534	Gm17195	-0.2	0.875385897095801	-0.8	0.412467262008272	-0.6	0.615514048927913
ENSMUSG00000091537	Tma7	0.9	5.70703918665327E-6	0.8	0.0142313780337715	-0.3	0.61086431751994
ENSMUSG00000091549	Gm6548	0.6	0.0818097399203263	0.9	0.0027170250782512	0.6	0.448384905300632
ENSMUSG00000091561	Gm6665	0.4	0.594288207613946	0.7	0.35546530746548	-0.5	0.62519165441139
ENSMUSG00000091575	2010016I18Rik	-0.2	0.638875099169398	-0.4	0.481690775271812	-1.7	0.00270435493117771
ENSMUSG00000091586	Cyp4f17	-0.7	0.175404872693793	0.1	0.938722137281052	1.1	0.0406599959456699
ENSMUSG00000091618	H60c	1.2	0.0832285675889803	0.5	0.63597598084496	0.5	0.762062238046863
ENSMUSG00000091623	Gm17092			-0.4	0.468908945520988	-1.4	0.0104542760046446
ENSMUSG00000091625	Lsm5	0.7	0.117927320665012	0.6	0.203333432970106	0.4	0.526158614910766
ENSMUSG00000091636	Akain1					1.3	0.480187484191474
ENSMUSG00000091639	Gm3756			0.4	0.742510536179546	1.9	0.0999247252815718
ENSMUSG00000091648	C2cd4d	-0.3	0.733723697446829	0.2	0.868845037064711	-2.3	0.0526400264489068
ENSMUSG00000091649	Phf11b	1.4	0.0492827242494497	2.8	2.14146289166123E-6		
ENSMUSG00000091650	Apol11a	1.0	0.134826165409306	-0.4	0.658811797573218	-1.6	0.19649761321479
ENSMUSG00000091655	Gm8741					-0.2	0.943587032663554
ENSMUSG00000091680	Klhdc7b					-2.1	0.235567036566583
ENSMUSG00000091694	Apol11b					3.2	0.0603199971875088
ENSMUSG00000091697	Eif3s6-ps2	0.1	0.927617458367347	-0.2	0.834486949699941	0.1	0.947933971310332
ENSMUSG00000091705	H2-Q2	-0.7	0.0263450622026513	-0.7	0.014121057438612	-2.7	0.00371837889341494
ENSMUSG00000091709	Gm17189			0.7	0.462736266107141	-0.1	0.955105511395085
ENSMUSG00000091712	Sec14l5					0.5	0.806641995960065
ENSMUSG00000091754	Gm3636					1.3	0.308322441262504
ENSMUSG00000091764	Zfp964	-0.9	0.155792031368931	-1.0	0.171681961970554	-0.8	0.271099286866105
ENSMUSG00000091784	Gm17022	0.4	0.674555441067355	-0.2	0.841929114807638	-0.2	0.838820214334896
ENSMUSG00000091803	Cox16	0.2	0.690894143999832	0.2	0.658711338850893	-0.5	0.380046586611472
ENSMUSG00000091811	Inafm1	0.6	0.189910035827852	0.6	0.496773294762774	-0.6	0.588356908436663
ENSMUSG00000091813	Ces2h			-0.6	0.524626187609179	-3.4	0.0321608244077807
ENSMUSG00000091845	Rpl36-ps12	-0.3	0.767669888894241	0.6	0.54538875913682	-0.2	0.88602552966465
ENSMUSG00000091866	Gm6257					-0.2	0.903291594857567
ENSMUSG00000091881	Gm17146			-0.2	0.859021467462481	-1.2	0.454082502222028
ENSMUSG00000091890	A830073O21Rik					-0.7	0.734502957078293
ENSMUSG00000091896	Ube2d2a			-0.2	0.594906620503959	-0.3	0.563025626176867
ENSMUSG00000091898	Tnnc1			0.2	0.865653327675289	0.8	0.500066010290058
ENSMUSG00000091905	Dnajb6-ps					-1.2	0.479199582766708
ENSMUSG00000091931	Gon7	0.1	0.882780942536207	0.3	0.522824737641721	-0.3	0.650627872639604
ENSMUSG00000091952	Gm17709					-0.3	0.884343250156833
ENSMUSG00000091955	Gm9844	1.9	4.47273934583206E-4	2.2	8.26409182338001E-5	2.1	0.00397657216703826
ENSMUSG00000091956	C2cd4b	1.9	7.72559200092755E-4	2.6	4.64178169961797E-6	2.0	0.062163167997887
ENSMUSG00000091957	Rps2-ps10	0.7	0.422170942347505	1.2	0.14398709713484	0.5	0.744037329101582
ENSMUSG00000091968	Gm17115					0.5	0.810491658941939
ENSMUSG00000091971	Hspa1a	0.1	0.911855123929187			1.3	0.00332771744406937
ENSMUSG00000091985	Gm17354	-0.8	0.170394355984623	-0.7	0.257048555778135	-0.1	0.915169870825175
ENSMUSG00000091994	E130317F20Rik	-0.2	0.782574382891906	0.4	0.627236963130659	0.5	0.468620724343527
ENSMUSG00000091996	BC049352					2.1	0.146607370463892
ENSMUSG00000092008	Cyp2c69	-2.1	9.72851276760148E-4	-1.0	0.115976967606766	-5.9	1.35906664259489E-6
ENSMUSG00000092035	Peg10	-0.5	0.535490316256541	-0.2	0.856751836819849	0.8	0.369827922802079
ENSMUSG00000092051	Gm17229			0.4	0.738164953530018	-1.5	0.436143462350012
ENSMUSG00000092060	Bend4	0.3	0.74455130418757	0.2	0.864992190630236	2.8	2.60811092446896E-4
ENSMUSG00000092072	Gm4540					0.3	0.890593178017038
ENSMUSG00000092074	Dynlt1a	0.5	0.524900405552387	0.2	0.887111999158223	0.2	0.899167183002405
ENSMUSG00000092083	Kcnb2	-0.6	0.434551398873097	-0.1	0.917648395956416	2.0	0.00196899640339854
ENSMUSG00000092086	Gm6793			0.3	0.769417476201507	-0.2	0.88476229862142
ENSMUSG00000092090	Gm3294					1.5	0.431380372084359
ENSMUSG00000092116	Gm10320			0.3	0.759346951052183	-1.4	0.408016123728033
ENSMUSG00000092118	Fancf	-0.2	0.834433001145196	-0.2	0.817161812884311	-0.2	0.719639171376794
ENSMUSG00000092124	B930094E09Rik					-1.0	0.580883689570104
ENSMUSG00000092130	D030025P21Rik	1.0	0.19077381259913			0.7	0.749060445401567
ENSMUSG00000092171	4833427F10Rik					1.3	0.24657886543907
ENSMUSG00000092183	4930515G01Rik	0.3	0.74557228784086	0.3	0.741903235011973	-1.1	0.328553877201939
ENSMUSG00000092187	Gm20457	-0.2	0.813114254715236	0.6	0.396789015251392	-0.4	0.754605111146039
ENSMUSG00000092190	Gm20470					0.6	0.722268473107654
ENSMUSG00000092203	1110038B12Rik	-0.1	0.860744842240837	0.3	0.27444091761357	-0.3	0.388503840382451
ENSMUSG00000092212	Slc22a13b			-0.4	0.706165162875769	-1.2	0.398076513972316
ENSMUSG00000092216	Gm19345					1.7	0.308124085222269
ENSMUSG00000092241	Gm20522	-1.3	0.0664713507374668	-0.5	0.611843523021323	-1.1	0.310915870707249
ENSMUSG00000092250	Gm20467	-0.1	0.961345406640391	0.9	0.330607671219222	1.4	0.229269325093993
ENSMUSG00000092260	Zfp963	-0.9	0.171222758880926	-0.2	0.817708449758611	-0.7	0.35601231625977
ENSMUSG00000092261	Gm20519					0.2	0.914458577892413
ENSMUSG00000092268	Gm20540					0.3	0.882373155483146
ENSMUSG00000092274	Neat1	-0.6	0.0274406565444025	-0.8	0.0161004343215801	-1.4	0.0346368276432395
ENSMUSG00000092277	Gm19684	-0.2	0.832876674083072			0.8	0.586435253467126
ENSMUSG00000092281	Hmgb1-ps7					0.9	0.625177329643117
ENSMUSG00000092300	Cdk3	-0.3	0.790353893903349	-0.4	0.706422462475633	-0.1	0.915712980468288
ENSMUSG00000092325	Gm18284	-0.1	0.903250313183541	0.1	0.968298859130542	0.4	0.791242716646769
ENSMUSG00000092335	Zfp977					1.6	0.250216040957992
ENSMUSG00000092341	Malat1	-1.1	2.68851165323383E-4	-0.8	0.399969236296995	-0.3	0.619386034308582
ENSMUSG00000092353	Gm20539			0.4	0.738714236744778		
ENSMUSG00000092354	Gm20548	-1.0	0.133402807830458	-1.6	0.0295408375377953	-1.3	0.162093781564388
ENSMUSG00000092358	Gm20430					0.3	0.863655119828155
ENSMUSG00000092373	Gm20535					-0.4	0.867287969944278
ENSMUSG00000092384	Gm4189			-0.5	0.639427883241927	-1.1	0.433162933086779
ENSMUSG00000092416	Zfp141	-0.4	0.36448048538791			-0.3	0.570687542574482
ENSMUSG00000092417	Gpank1	-0.1	0.915857923638626	0.1	0.828609203220365	-0.2	0.755409142976803
ENSMUSG00000092444	Gm18733	-0.9	0.126367546134951	-0.5	0.459434125323419	-3.4	4.44649357993657E-4
ENSMUSG00000092470	Gm20518					-0.4	0.853022420331128
ENSMUSG00000092471	Cyp21a2-ps					2.7	0.06657387288569
ENSMUSG00000092495	Gm20405					-0.4	0.874904961462091
ENSMUSG00000092512	Gm4152					-2.6	0.125683818550717
ENSMUSG00000092517	Art2a	1.1	0.144776517993809	0.4	0.728305538948519	1.1	0.447422393040478
ENSMUSG00000092526	Gm17907	-0.7	0.411580172978709	-1.2	0.14441435451065	-0.5	0.656673398176515
ENSMUSG00000092528	Nlrp1c-ps					3.3	0.0137906024645025
ENSMUSG00000092536	Gm20501					2.4	0.131457879500828
ENSMUSG00000092558	Med20	-0.2	0.528371084717482			-0.4	0.267353987482615
ENSMUSG00000092564	BC051226	-0.3	0.628971218506519	0.5	0.344340421022871	-0.5	0.381580852403574
ENSMUSG00000092569	Gm20544	-1.3	0.0449871660537161	-1.0	0.152990216803348	-1.2	0.102758695221998
ENSMUSG00000092570	Plut			0.6	0.519624424671057	-3.0	0.0230913354620733
ENSMUSG00000092572	Serpinb10	0.7	0.398146540621214			1.2	0.407022023403481
ENSMUSG00000092586	Ly6g6c	0.6	0.380402187837169	-0.7	0.305843234543048		
ENSMUSG00000092593	Gm20492	-0.7	0.411622751365844	-0.4	0.682089447362833	-0.3	0.840982490363012
ENSMUSG00000092595	Gm20427			0.8	0.414579642648409	1.0	0.549061037914581
ENSMUSG00000092607	Scnm1	0.3	0.355494365414143	0.1	0.752595260076042	-0.6	0.0468736934967837
ENSMUSG00000092618	Btnl6			-0.2	0.645568563176836		
ENSMUSG00000092622	Khdc3					0.9	0.595542723616858
ENSMUSG00000092626	9130230N09Rik	-0.9	0.187765025180285	-1.0	0.161106345386624	-1.6	0.0574475320910299
ENSMUSG00000092627	D130058E05Rik					1.8	0.308111538736479
ENSMUSG00000092644	ENSMUSG00000092644					-2.8	0.0943929423149589
ENSMUSG00000092659	Mir3100					-0.4	0.85791453921451
ENSMUSG00000092675	ENSMUSG00000092675					1.6	0.302932283735433
ENSMUSG00000092680	Snord55	1.4	0.0619807562978981	1.4	0.0858990550031243	2.1	0.0970771310834077
ENSMUSG00000092713	Gm22858					0.4	0.839639039055331
ENSMUSG00000092748	ENSMUSG00000092748					1.1	0.588440808637187
ENSMUSG00000092867	Mir3058					-0.7	0.724302453108828
ENSMUSG00000092889	ENSMUSG00000092889					-0.5	0.802723496310822
ENSMUSG00000092981	Mir5125	-0.3	0.495813857597136	-0.2	0.713659310466096	-0.6	0.251196726148349
ENSMUSG00000093026	ENSMUSG00000093026			-0.2	0.888437787750458	-2.1	0.184881264836431
ENSMUSG00000093080	Mir3060	-0.4	0.699652393684906	-0.6	0.540593772769605	0.1	0.966304686668315
