Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'acute DSS-induced colitis; 1x DSS, no recovery' vs 'none; none'.tStat	condition2.foldChange	condition2.pValue	'chronic DSS-induced colitis; 1x DSS, recovery' vs 'none; none'.tStat	condition3.foldChange	condition3.pValue	'chronic DSS-induced colitis; 2x DSS, additional recovery' vs 'none; none'.tStat	condition4.foldChange	condition4.pValue	'chronic DSS-induced colitis; 2x DSS, recovery' vs 'none; none'.tStat	condition5.foldChange	condition5.pValue	'chronic DSS-induced colitis; 3x DSS, recovery' vs 'none; none'.tStat
ENSMUSG00000059003	Grin2a	10437629				-0.1	0.65688097749533	-0.750889475717394									
ENSMUSG00000059013	Sh2d3c	10471505	0.3	0.0898592601417027	2.30402619966504	0.4	0.00769142424684994	4.30291637054444	0.4	0.00819826642868359	4.26894536835489	0.4	7.82395603110502E-4	5.94239356821211	0.5	0.00773288067684522	4.1784936091491
ENSMUSG00000059014	Gm5409	10537645										0.1	0.49504560851745	1.01974579345284			
ENSMUSG00000059027	9630013D21Rik	10515086				-0.1	0.402359761426775	-1.29168946975449									
ENSMUSG00000059042	Klk1b9	10552566	-0.3	0.0836671000372711	-2.3543931762401	0.1	0.591088073523662	0.88188447344808	-0.2	0.136849355840496	-2.06165177573617				-0.2	0.189548888538992	-1.74007041717805
ENSMUSG00000059043	Olfr15	10433212	0.2	0.157660661538484	1.88874695155912	0.1	0.744306750266137	0.580246640071778	0.1	0.437970321393238	1.0754462221827	0.1	0.674960452819689	0.662677654960178	0.2	0.0493606499307115	2.75154965256522
ENSMUSG00000059049	Frem1	10514088	0.3	0.0858341956632777	2.33630227076058	0.2	0.301514121364146	1.555010408	0.1	0.378113954588313	1.21751604191617	0.1	0.497309347032689	1.01413608804076	0.1	0.248688746196211	1.52581313730988
ENSMUSG00000059060	Rad51b	10396849	-0.1	0.534506055892047	-0.844361696270361	-0.2	0.216391126075333	-1.83249926143267	-0.1	0.642214945457954	-0.673073087743597	-0.2	0.239936641036343	-1.68188864224908			
ENSMUSG00000059069	Olfr749	10419458										0.1	0.414341736180029	1.19803876218101	0.3	0.00969218576488687	3.99975980164897
ENSMUSG00000059077	Pth	10567034				-0.1	0.507076260595119	-1.0606577327308				-0.1	0.262533204416388	-1.60543556361408			
ENSMUSG00000059087	Olfr698	10566597							0.1	0.613195614135609	0.726097091355078				0.2	0.152786247298355	1.91057646914196
ENSMUSG00000059089	Fcgr4	10351509	3.2	0.00132415233982814	5.98967777129683	1.6	5.76962819075575E-6	12.8646408162456	1.2	2.08196698275871E-5	13.1180093073248	1.5	7.58410099893751E-6	11.239114845629	1.5	7.8630469861741E-4	6.41039165509273
ENSMUSG00000059105	Olfr1504	10466372	0.1	0.467820510933396	0.978724787031304												
ENSMUSG00000059106	Olfr961	10584498				-0.1	0.348958275970663	-1.42457660416499							0.1	0.205269492341135	1.67767679204301
ENSMUSG00000059108	Ifitm6	10569020	2.9	0.0258426951645739	3.23137344701986	0.6	0.0166212424686088	3.72149869013497	0.4	0.048945457389809	2.8381821403544	0.5	2.3528741845541E-4	6.96999602770062	0.5	0.0503963230148357	2.73686721109561
ENSMUSG00000059112	Olfr1263	10473639							-0.1	0.643096491231955	-0.671623958890309						
ENSMUSG00000059113	Gm10061	10436768				0.1	0.632774823677659	0.798021725140643									
ENSMUSG00000059114	Lrrc74a	10397460	0.3	0.0678678919067549	2.51058887371669	0.2	0.27012103090374	1.6504414767641	0.1	0.333684776769285	1.33168459386351	0.3	0.15090610300315	2.04694617123679	0.1	0.612801065259176	0.686443792056936
ENSMUSG00000059128	Ifnl2	10561474							-0.3	0.0755051147118047	-2.50926884725034				-0.1	0.384614250387075	-1.14852335183603
ENSMUSG00000059136	Olfr539	10558666	0.1	0.713038507796079	0.510896843195649	-0.1	0.508234042942215	-1.05703740658726									
ENSMUSG00000059142	Zfp945	10448235	-0.3	0.0166037572396459	-3.57113538978693	-0.2	0.0292959419829723	-3.2914583542921	-0.2	0.0300027094385332	-3.21383976467981				-0.2	0.101327828750307	-2.22009646386129
ENSMUSG00000059149	Mfsd4a	10357660	-1.0	0.00541224971774404	-4.53167706283004	-0.4	0.0582661393826536	-2.80805205965686	-0.1	0.519020469688612	-0.909050034738654	0.1	0.702619241555427	0.607632890617335	-0.2	0.252532986205252	-1.51332645169071
ENSMUSG00000059173	Pde1a	10484283	0.4	0.284237856540668	1.42631649328611				0.2	0.112287456224352	2.20992457676891	0.2	0.290339836019765	1.51870411187185	0.2	0.0404732731171662	2.89868905058166
ENSMUSG00000059182	Skap2	10544732	0.3	0.0624565230183616	2.56997222570755												
ENSMUSG00000059187	Tafa1	10540233	0.1	0.729410182126685	0.481384591956908				0.3	0.0832620564319432	2.43468778509146				0.2	0.111035757992131	2.15252811563715
ENSMUSG00000059201	Lep	10536789										-0.1	0.688535689135289	-0.637347651505856			
ENSMUSG00000059203	Il1rapl2	10601927													0.2	0.0186346862179734	3.47853408196532
ENSMUSG00000059205	Olfr1130	10473555										0.1	0.492624880071418	1.02474219881815			
ENSMUSG00000059206	Vmn1r71	10559974	0.3	0.114574872601124	2.1218521667355	0.3	0.0117530305436778	3.97594067317693	0.1	0.534720032866384	0.877681022814259	0.2	0.0392796565440626	3.02860497325788			
ENSMUSG00000059208	Hnrnpm	10450006	0.3	0.00351649694005008	4.9462884091152												
ENSMUSG00000059213	Ddn	10432278	0.1	0.374971895868323	1.18705440467491				-0.1	0.651366869086531	-0.657032490813589				0.1	0.66510547816263	0.592333877374856
ENSMUSG00000059230	Defb4	10570610	0.3	0.182263136440019	1.78005967092199	0.2	0.181359360207765	1.97213252651836	1.7	0.112695612063783	2.20705574773004	0.3	0.0223304839061383	3.4274325602838	0.3	0.0144126008435657	3.68085193199535
ENSMUSG00000059246	Foxb1	10594754				0.1	0.449536861357711	1.18167089263989	-0.1	0.329116601919698	-1.34394450664822						
ENSMUSG00000059248	Septin9	10382912	0.1	0.737347393118293	0.466605544500642				0.3	0.0114147974520197	3.99581303245632						
ENSMUSG00000059251	Olfr345	10471749				-0.1	0.69955524635807	-0.663553804256389	-0.1	0.73979915607616	-0.497305960533394				-0.1	0.694630249157891	-0.540036197055657
ENSMUSG00000059256	Gzmd	10420274				0.1	0.466674041506484	1.14596676454762									
ENSMUSG00000059273	Zc3h4	10550296				-0.1	0.184760180162295	-1.9572610553409									
ENSMUSG00000059277	R74862	10569393				-0.1	0.419028125470306	-1.25172522133856	-0.1	0.266612350738336	-1.52765147627045				-0.2	0.0913547800845004	-2.29529304199087
ENSMUSG00000059279	Olfr224	10386195	0.1	0.628414156640244	0.666648085551223				0.2	0.33024586942297	1.34112181697351				0.2	0.346756399173683	1.24415098039431
ENSMUSG00000059280	Vpreb2	10434128	0.1	0.406731718675565	1.1118733902253				0.1	0.381727539171697	1.20671524508631	0.2	0.212529565019843	1.77787902137138	0.3	0.0789689843249873	2.40178079468419
ENSMUSG00000059288	Cdyl	10404578							-0.2	0.258256463696882	-1.55564739022162				-0.1	0.389665296727417	-1.13725603938173
ENSMUSG00000059301	Gm5434	10395374							0.1	0.704991360231658	0.559608354438489	0.1	0.722853164606303	0.566547668382816	0.1	0.324836131284417	1.30100752127114
ENSMUSG00000059303	Olfr836	10583388				-0.1	0.383186431409681	-1.33850419029531							0.1	0.44005096686284	1.02466351693948
ENSMUSG00000059305	Vpreb1	10438064										0.2	0.313635207631797	1.45143457550347			
ENSMUSG00000059316	Slc27a4	10470751				0.1	0.524875489218883	1.023498117549				-0.2	0.0645750279047207	-2.6742844006689	-0.1	0.409421497146069	-1.0925297208845
ENSMUSG00000059323	Tonsl	10430032	0.1	0.584840346879017	0.748297771429279												
ENSMUSG00000059325	Hopx	10530819	-0.3	0.113869694166594	-2.12612482317964	-0.2	0.0205639474481624	-3.55504142437713	-0.2	0.240896097237365	-1.61366392852373	-0.3	0.02695021270205	-3.29822418944155	-0.3	0.0148396234689656	-3.65618237707648
ENSMUSG00000059326	Csf2ra	10468893	0.5	0.0119788176535835	3.83809619616364	0.3	0.0296836984466556	3.28141134252338	0.4	0.00510635515182704	4.68630554340863	0.4	0.00529950892244079	4.47919327591156	0.5	0.00160262580596932	5.63330856527807
ENSMUSG00000059327	Eda	10600953	-0.2	0.285132717050541	-1.42380453220136	-0.1	0.351847448979171	-1.41683279633848				-0.2	0.136509292047285	-2.12324031482142	-0.1	0.382638400591802	-1.1538746089303
ENSMUSG00000059334	Zfp36l3	10604653	0.1	0.697570381441235	0.54129514425758				-0.1	0.749729009409495	-0.479794453038227				0.1	0.462703705541698	0.978200124851632
ENSMUSG00000059336	Slc14a1	10459866	0.2	0.279591879185607	1.44050844351751	0.3	0.023841317859496	3.44694344627474	0.3	0.0700789370729539	2.56709684116371	0.2	0.0880114641526784	2.44495044909843	0.3	0.130961501069264	2.02831787503428
ENSMUSG00000059343	Aldoart1	10513912	0.2	0.101704836259714	2.2108529278934							-0.1	0.669080227031822	-0.673880256488032	-0.1	0.251376704863318	-1.51767163858166
ENSMUSG00000059352	Gm10064	10533526													-0.1	0.256072650643227	-1.50202356790852
ENSMUSG00000059355	Wdr83os	10573578													0.3	0.0376793294059648	2.95441510766803
ENSMUSG00000059363	Fxn	10466771	0.1	0.660565382474663	0.603702622237153												
ENSMUSG00000059366	Olfr959	10592416													0.2	0.148950649762503	1.92978102379486
ENSMUSG00000059371	Olfr427	10351893	0.1	0.401407592582348	1.12446919897537				-0.1	0.753675654165342	-0.472166210369892	-0.1	0.505945424723202	-0.996582842415219			
ENSMUSG00000059375	Vmn1r33	10545115							0.1	0.433876456118105	1.08489114926682						
ENSMUSG00000059382	Tas2r120	10542241	0.4	0.0441014395609601	2.82826863695509				0.2	0.0613580509674402	2.66798529911626	0.2	0.198438861408447	1.83189840137811	0.3	0.0402265183911406	2.90373393222478
ENSMUSG00000059383	Gfral	10595050	0.2	0.334486150876518	1.28532497358986	-0.1	0.537806440839398	-0.997738079132472				0.2	0.391283627667085	1.25152193230736	0.2	0.293220993468133	1.38690895096269
ENSMUSG00000059397	Olfr54	10375795										0.1	0.472495704135706	1.06674380306014	0.2	0.15618721758084	1.89282013226021
ENSMUSG00000059401	Mamld1	10599962	-0.5	0.00372999030931815	-4.88679937812498	-0.2	0.0789583010336714	-2.5891050930997	-0.1	0.222927063300298	-1.67619122836213	-0.2	0.0892790249623685	-2.43339252709519	-0.2	0.0408875427822899	-2.89077483248342
ENSMUSG00000059408	Mrgprh	10441794	-0.3	0.100760966728626	-2.2180670465005	-0.2	0.132173740089681	-2.21316571349813	-0.3	0.0227929272905646	-3.42514872544229	-0.2	0.0447534294479746	-2.93451694326308	-0.2	0.116023685353508	-2.11850906905109
ENSMUSG00000059409	Ppp2r5d	10451434													-0.1	0.496638840312267	-0.908371549838221
ENSMUSG00000059410	Tas2r125	10542257										-0.1	0.739599117516924	-0.533465123494696	0.1	0.370874589396886	1.18285274617479
ENSMUSG00000059411	Olfr434	10537828													0.1	0.623244642815464	0.667839789001001
ENSMUSG00000059412	Fxyd2	10584891													0.1	0.557306211784518	0.790242966483612
ENSMUSG00000059423	Zfp933	10518366	-0.4	0.00813335169519001	-4.15860345704435	-0.3	0.0315128320657189	-3.23952878040881	-0.2	0.0663174779956217	-2.60655585149915	-0.2	0.121609786711437	-2.20791252389527	-0.2	0.0982479405226747	-2.24189171173458
ENSMUSG00000059429	Olfr365	10471776							0.2	0.0901255579291377	2.37490110549165				0.4	0.0140584584256788	3.70067135958218
ENSMUSG00000059430	Actg2	10545707	-1.8	2.49061416298002E-4	-8.22523543594912	-0.3	0.0387292272017933	-3.09449548386849	-0.2	0.19598469099877	-1.78196576514625	-0.2	0.223702271127095	-1.73796582785954	-0.2	0.39338171451368	-1.12938907049373
ENSMUSG00000059434	Gckr	10520763	0.2	0.364353957132828	1.21209985711938	0.1	0.476998799180631	1.12409792773969	0.3	0.112748359504527	2.20658698554133	0.1	0.663639264357667	0.685116315981836	0.2	0.0986621273955826	2.23923441645886
ENSMUSG00000059436	Max	10401128	-0.4	0.0161758348733172	-3.59315129503738	-0.4	0.0106217678900912	-4.05741330706371	-0.3	0.0563460504192198	-2.73260236533655	-0.2	0.358777682426962	-1.33437229857587	-0.2	0.294927224622505	-1.38199592801941
ENSMUSG00000059439	Bcas3	10379901	-0.3	0.00572439293772608	-4.47175188319047	-0.2	0.0313975276459119	-3.24197646808713									
ENSMUSG00000059455	Plac8l1	10458601	-0.2	0.296138716554943	-1.39102656187055	-0.1	0.446048423302497	-1.19016546762838	-0.2	0.246763135924897	-1.59324969406662				-0.1	0.576733025544704	-0.753905920911406
ENSMUSG00000059456	Ptk2b	10420957													0.2	0.118628619951749	2.1028422111911
ENSMUSG00000059460	Olfr286	10432133				-0.1	0.749029748766455	-0.570256758865733	0.1	0.36677583579494	1.24541327214002						
ENSMUSG00000059463	Spag11b	10570590							-0.1	0.571721633002514	-0.805488775953116				-0.1	0.48574298131328	-0.93036547060021
ENSMUSG00000059473	Olfr979	10592461	0.2	0.249340178824987	1.53558933420754										0.2	0.0785684278811935	2.4060429753403
ENSMUSG00000059474	Mbtd1	10380321				-0.2	0.0174402660629106	-3.68291974711657									
ENSMUSG00000059475	Zfp426	10591241	-0.2	0.0990240767278612	-2.23144332945083	-0.1	0.392830910151276	-1.31545755557945	-0.2	0.108623621048465	-2.2357609844993	-0.2	0.18092743278312	-1.90766987687007	-0.3	0.0728246268382012	-2.46559592550465
ENSMUSG00000059479	B3gnt8	10551169				0.2	0.188064308873918	1.94282383293127	0.2	0.145100004454501	2.01785997024761				0.2	0.275764534493596	1.43994236418925
ENSMUSG00000059481	Plg	10441753							0.1	0.49532868402235	0.957042576565585						
ENSMUSG00000059482	2610301B20Rik	10503251	-0.3	0.045622215107032	-2.80320009035384							-0.2	0.158861601679576	-2.00529024656426	-0.2	0.0408336256563442	-2.89159115598336
ENSMUSG00000059486	Kbtbd2	10544976				-0.2	0.0594899856369999	-2.79344493857139	-0.2	0.0592743385192188	-2.6925424208963	-0.2	0.0375784913213591	-3.06161711106964	-0.3	0.00303366812259959	-5.01495470254076
ENSMUSG00000059493	Nhs	10607646				-0.1	0.752893204746887	-0.562151334585902									
ENSMUSG00000059495	Arhgef12	10592655										-0.2	0.101609263967853	-2.33956238693196			
ENSMUSG00000059498	Fcgr3	10360040	1.9	0.004383984596276	4.73225457163694	0.9	1.6297031127064E-4	7.68678831055862	0.7	0.00101360294876299	6.28259712966328	0.8	0.00194098696703268	5.23628233332321	0.6	0.0123971827038681	3.79959293852785
ENSMUSG00000059503	Olfr248	10351963													0.1	0.343146279630244	1.25306808564854
ENSMUSG00000059504	Olfr314	10376412				-0.1	0.758774456609426	-0.550627969988612	-0.1	0.500011465601108	-0.94678071959571	0.1	0.680954576532639	0.652715694507563			
ENSMUSG00000059518	Znhit1	10534654	0.4	0.00360818201296017	4.91915301520478												
ENSMUSG00000059540	Tcea2	10479672							0.1	0.763559601353014	0.453583380829799	-0.1	0.694308856454698	-0.623397994128133			
ENSMUSG00000059547	Fbxw26	10597088							0.1	0.486590330036247	0.975505347296029	-0.2	0.144793614107925	-2.07946217194716	0.1	0.303662793863032	1.35613745967354
ENSMUSG00000059552	Trp53	10377550				-0.1	0.450434312144543	-1.17938642170207							0.3	0.0219430028329056	3.34830069495414
ENSMUSG00000059554	Ccdc28a	10368083	-0.4	0.00842599185329864	-4.12777232118099	-0.3	0.0172884949297333	-3.69007625439753	-0.2	0.152563513538565	-1.97701121797432	-0.2	0.115428450871953	-2.24639734304454	-0.1	0.337725691265715	-1.26755023746233
ENSMUSG00000059586	Nsmce2	10424363				-0.2	0.0823702825446636	-2.55767669437701	-0.3	0.036576038915902	-3.06434759611917	-0.2	0.0488917254789097	-2.87235737207838	-0.2	0.0304270030317739	-3.11197848805953
ENSMUSG00000059588	Calcrl	10484371	-0.2	0.725564953968032	-0.4882252592527							-0.2	0.146806948099248	-2.06893671126899			
ENSMUSG00000059602	Syn3	10371466	-0.5	0.0735435897577541	-2.45003360763635	-0.3	0.0111044439034757	-4.01944438538597	-0.3	0.017347354896463	-3.64981544490913	-0.4	0.00521827302058083	-4.49162477114625	-0.2	0.133680524338364	-2.01364111571213
ENSMUSG00000059606	Rnase2b	10414551				0.3	0.0342702320518585	3.18115165068174	0.9	0.00244465688791752	5.39069664168886	0.2	0.0369998401141013	3.0720892112572	0.4	0.0904004275776371	2.30319791185786
ENSMUSG00000059610	Olfr222	10386416				0.1	0.591754172125176	0.880248386888616	-0.1	0.537195451039054	-0.872180382550806				-0.1	0.703147388591536	-0.525782449265268
ENSMUSG00000059623	Olfr39	10583444	0.2	0.314587900550298	1.33938613923292	0.1	0.698624098250261	0.666062919895854							0.1	0.276694162566085	1.43645861130088
ENSMUSG00000059625	Sohlh1	10480869	0.1	0.605751955209307	0.708197028700824												
ENSMUSG00000059631	1500035N22Rik	10520268				0.1	0.655972402139515	0.753058872180114									
ENSMUSG00000059632	Krtap8-1	10440727	0.2	0.21076004839201	1.66775696585858	0.1	0.561533791571377	0.945378735587726	0.1	0.353562819801106	1.27892834736366	0.1	0.707000538555169	0.599254880954679	0.2	0.200402557033382	1.69687341276341
ENSMUSG00000059639	Clec4a4	10541575	0.2	0.316972978730157	1.33244926893134												
ENSMUSG00000059648	Rnase11	10419557				-0.1	0.538723243044386	-0.995755758429348	0.1	0.315468203181747	1.38114101564469						
ENSMUSG00000059654	Reg1	10539200				0.1	0.337324805036341	1.45639832406871									
ENSMUSG00000059657	Stfa2l1	10435497	1.6	0.0582141777348364	2.62309158554181	0.2	0.0977927332244798	2.43262232025131	0.3	0.0269565724274448	3.29676119787788	0.2	0.219580860104287	1.75309329656244	0.4	0.0210254358199431	3.3793548116521
ENSMUSG00000059659	Gm10069	10542104	0.2	0.341063823290483	1.26874139069745	0.1	0.760829073908835	0.54706470519999				0.2	0.2628149286228	1.60429661252571	0.1	0.390894181285038	1.13452900553514
ENSMUSG00000059663	Samt2b	10607421	0.1	0.512900277587167	0.886610230482952	0.1	0.674637051213699	0.711073390187526	0.3	0.124085741018289	2.13380039159593	0.2	0.38173429030582	1.27553113402442	0.3	0.136694572896301	1.99590865157373
ENSMUSG00000059668	Krt4	10432886							4.3	0.00812666809231099	4.27901025318484				0.3	0.225007532305966	1.60712638826787
ENSMUSG00000059669	Taf1b	10394942										-0.2	0.200207666916173	-1.8246111212426			
ENSMUSG00000059687	Olfr108	10445135				0.1	0.72274887176342	0.619520111035797	0.2	0.204251817645587	1.74885997285656				0.3	0.125068812276987	2.06367948995586
ENSMUSG00000059695	1700019M22Rik	10401950				0.2	0.184760180162295	1.95724964187194				0.1	0.628234694256402	0.753285377508801	0.2	0.0748945403389849	2.44191874306648
ENSMUSG00000059708	Akap17b	10604038							0.2	0.0807581244118519	2.45757368890405				0.3	0.0181880647462425	3.49679214877378
ENSMUSG00000059713	Rcan3	10517373	-0.3	0.0100568135237924	-3.98633357973735												
ENSMUSG00000059714	Flot1	10444895	0.4	0.0454593202056596	2.80616495174607										0.2	0.0719207091357753	2.47523779591244
ENSMUSG00000059741	Myl3	10589602										0.1	0.374496810608625	1.2945208017023	0.2	0.029014974978428	3.14691429122471
ENSMUSG00000059751	Rps3a3	10407120	-0.1	0.528972984485548	-0.854558470331959				-0.3	0.0269565724274448	-3.29670068917018	-0.1	0.311333392956352	-1.457841568484	-0.3	0.020577000083317	-3.39553221831537
ENSMUSG00000059762	Olfr767	10373610	0.5	0.0599937357520698	2.600029710312	0.8	0.0322103829532636	3.2244623298036	0.7	0.0150659142977379	3.76909609156557	0.5	0.0913022401890161	2.41735539783471	0.9	0.014564678221514	3.67256097732529
ENSMUSG00000059763	Taar2	10362149							0.1	0.496618823564756	0.95416330276422						
ENSMUSG00000059772	Slx1b	10568017	-0.3	0.0329343297255664	-3.05066849159664							-0.1	0.285152861952344	-1.53581115580595			
ENSMUSG00000059791	Nrm	10444927	-0.2	0.360460340967428	-1.22212967137522	-0.1	0.430586925169975	-1.22499726076596				-0.1	0.56780530766506	-0.873481507166898			
ENSMUSG00000059810	Rgs3	10505326	0.1	0.569767642084881	0.774752956087011												
ENSMUSG00000059811	Atl2	10453062	-0.2	0.332557358427211	-1.28998336939124												
ENSMUSG00000059816	Shisal2a	10515003				0.1	0.46450594297333	1.15138037538077	-0.1	0.709536399866682	-0.551503754797183						
ENSMUSG00000059821	Olfr847	10591192				0.1	0.748951724425292	0.570743610273964	0.2	0.103751912111853	2.27108190894053	0.2	0.356466453344694	1.33935747205109	0.4	0.0399851523024029	2.90837559027846
ENSMUSG00000059824	Dbp	10553092	-1.1	0.0767634609051977	-2.42048505137258	-0.4	0.584862226837538	-0.896759826100771	-0.2	0.710584732390541	-0.549569481340382				0.6	0.352543220087517	1.22993092834072
ENSMUSG00000059832	Kprp	10499941	0.1	0.456604652824854	1.00276478700393	-0.1	0.535557055977476	-1.00184655664783	0.2	0.467813103706436	1.01248683726103	-0.1	0.301984179445739	-1.48560496437311	-0.1	0.630498082247989	-0.653798394217227
ENSMUSG00000059834	Sclt1	10497971	-0.3	0.0787165191817413	-2.40184983647649	-0.2	0.227834194678879	-1.79167018970019	-0.3	0.0610288295548638	-2.67197556026203	-0.2	0.22762016562056	-1.7237486912451	-0.3	0.0605681634791426	-2.60204455947778
