Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'2 week' vs '0 week'.tStat	condition2.foldChange	condition2.pValue	'4 week' vs '0 week'.tStat	condition3.foldChange	condition3.pValue	'6 week' vs '0 week'.tStat
ENSMUSG00000101320	Gm28529	1440742_at	-0.2	0.0944673459034822	-2.92946558795019	-0.4	0.00522249950226522	-4.50265709679149	-0.2	0.0620329375591131	-2.48796710117231
ENSMUSG00000101356	Gm28876	1457011_at							0.1	0.414197178174284	1.03274622944716
ENSMUSG00000101411	Gm28111	1431344_at	-0.1	0.726874676676162	-0.682815265495031						
ENSMUSG00000101481	1700123O21Rik	1447798_at				-0.1	0.316133894587639	-1.27858001281402			
ENSMUSG00000101493	2810405F17Rik	1460457_at	-0.1	0.826625301222734	-0.469377770326899	-0.1	0.548466701736189	-0.773654973927132			
ENSMUSG00000101555	Gm28731	1454442_at				0.1	0.463458990067127	0.939606504911594	0.1	0.377656593166064	1.11333102089995
ENSMUSG00000101581	C430002N11Rik	1440510_at				-0.1	0.608767865966402	-0.665538988548916	0.1	0.486189820077173	0.885970854899964
ENSMUSG00000101585	1600010M07Rik	1453585_at							0.3	0.00498013647496569	4.44886289733205
ENSMUSG00000101599	Gm20342	1442150_at	-0.2	0.41016523549064	-1.47453234692768	-0.2	0.276212612725203	-1.39059666356479	-0.7	0.00211693504349061	-5.23807369910495
ENSMUSG00000101609	Kcnq1ot1	1458161_at				0.3	0.0460765095203351	2.73409219275361	-0.6	5.20475480726081E-4	-6.72354960586006
ENSMUSG00000101655	2310040G24Rik	1443575_at				-0.2	0.0247280778749819	-3.21482504327571			
ENSMUSG00000101674	4930444A19Rik	1458323_at	0.2	0.201085480417609	2.19233153417178	0.1	0.602325644125666	0.676735624244472			
ENSMUSG00000101746	2310043L19Rik	1440008_at				-0.1	0.221183640399984	-1.56660000152402	0.2	0.0603333096318685	2.51044231480659
ENSMUSG00000101810	1700066C05Rik	1432564_at							0.1	0.665902092125785	0.556094416417014
ENSMUSG00000101856	1700096K18Rik	1440953_at	-0.4	0.156506443613062	-2.43196185330467	-0.4	0.0206383749442002	-3.35711214178569			
ENSMUSG00000101888	1700025H01Rik	1454273_at				-0.2	0.0392354175025726	-2.85735271185931			
ENSMUSG00000101892	9130401M01Rik	1452215_at							0.2	0.108170945979888	2.09119214420425
ENSMUSG00000101912	1700052I22Rik	1440768_x_at				-0.1	0.203528501707574	-1.6310804909791			
ENSMUSG00000101959	Ldhal6b	1434247_at	-0.1	0.811824384631957	-0.509049388964556	-0.1	0.319560022189834	-1.26896578898267	0.1	0.304725370451512	1.29582954514049
ENSMUSG00000101970	Chaserr	1447923_at				0.1	0.18690291949012	1.69713239650018			
ENSMUSG00000101972	H3c11	1443475_at				-0.1	0.68550940140903	-0.528722045792086	-0.2	0.349715172138907	-1.18054451907755
ENSMUSG00000102004	4933402C06Rik	1432403_at							0.2	0.0487947597502654	2.66522475687521
ENSMUSG00000102009	4933400F21Rik	1432390_at	-0.1	0.744535274181444	-0.650479974213042	-0.1	0.339466177895056	-1.2169945685534	0.2	0.129820998971747	1.95952205712023
ENSMUSG00000102046	2810404M03Rik	1453940_at				-0.1	0.154644863831887	-1.84006657330901			
ENSMUSG00000102069	1700012I11Rik	1453460_at							0.2	0.231777777142294	1.52065089691636
ENSMUSG00000102084	Gm29638	1419800_at				-0.1	0.485104333942753	-0.895066955868613	0.2	0.251214038934625	1.45549294491454
ENSMUSG00000102098	2310016D03Rik	1431558_at				-0.1	0.557403588102545	-0.757493863347601	0.1	0.415373077089308	1.03007588346074
ENSMUSG00000102101	Zbtb11os1	1449304_at	-0.1	0.633089637772001	-0.886468401008786	-0.4	7.8527338273946E-4	-6.46947530565497			
ENSMUSG00000102139	Gm37109	1459321_at	-0.1	0.613300317538746	-0.930199808924223	-0.1	0.42368547052437	-1.02164050841821	0.2	0.133915566620717	1.93653326854478
ENSMUSG00000102140	Gm38058	1430809_at							-0.2	0.10243877270574	-2.13288235805531
ENSMUSG00000102157	Gm37470	1446061_at	0.1	0.762427011267278	0.611102512301324				-0.1	0.516843972091093	-0.824963131464727
ENSMUSG00000102184	Gm37192	1447590_at				-0.1	0.583691896844553	-0.708986475467254	0.1	0.311443028758681	1.27696672671709
ENSMUSG00000102185	5033404E19Rik	1432336_at	-0.1	0.613192581955382	-0.931456488157262	-0.2	0.268659093566373	-1.41297640088645	-0.5	0.0387246708485388	-2.831582544286
ENSMUSG00000102205	9430092D12Rik	1454331_at	-0.1	0.435998367372447	-1.40576663855433	-0.2	0.160004353986925	-1.81403672447552	-0.1	0.42612973055197	-1.00775338366791
ENSMUSG00000102206	Pcdha11	1425613_at				0.2	0.0474794309602172	2.7107686347829	0.3	0.00675574320424306	4.18636085482356
ENSMUSG00000102212	C230085N15Rik	1438125_at	0.2	0.515924400041052	1.18737555652669	0.1	0.634985770725106	0.618718185492337			
ENSMUSG00000102224	4930447F24Rik	1432147_at				-0.5	0.00103792161568064	-6.12456117338444	-0.3	0.0957822737663706	-2.18106560502996
ENSMUSG00000102249	4930423C22Rik	1433128_at				-0.1	0.377867021153085	-1.12385967183058			
ENSMUSG00000102252	Snrpn	1435716_x_at				-0.1	0.218947873760326	-1.57487772079078			
ENSMUSG00000102271	C630050I24Rik	1431656_at				0.1	0.55946002528657	0.753753535952876			
ENSMUSG00000102276	2900069G24Rik	1433123_at				-0.1	0.355433792117967	-1.17723050100411			
ENSMUSG00000102302	Gm38190	1458522_at				0.1	0.454875631610827	0.956417874155466	-0.1	0.296356661576458	-1.31886499025475
ENSMUSG00000102322	4930566N20Rik	1433218_at				-0.1	0.20815204318488	-1.61381472463362			
ENSMUSG00000102326	Gm37788	1444671_at							-0.3	0.0358306969656265	-2.88882922682418
ENSMUSG00000102330	Gm37234	1446984_at	0.1	0.472998606452281	1.30556632915132						
ENSMUSG00000102336	Gm37233	1447014_at	-0.1	0.883991403454943	-0.319339533107066	-0.1	0.441478167675022	-0.984079454791712	-0.9	0.00267840977821261	-5.00767102689573
ENSMUSG00000102344	9430053O09Rik	1442179_at				0.1	0.247017872241771	1.48138661464836			
ENSMUSG00000102353	Gm38345	1440665_at							0.3	0.0465884717908942	2.69820372544093
ENSMUSG00000102362	4930509J09Rik	1432038_at				-0.2	0.0691804974588732	-2.43796318314064			
ENSMUSG00000102375	A930036K24Rik	1431174_at	0.1	0.679574004215633	0.780320424647785	-0.1	0.497574458647282	-0.870272715339593	0.2	0.105837188084062	2.10867211834946
ENSMUSG00000102386	2900022M07Rik	1433388_at							-0.2	0.16140509023916	-1.79728092090588
ENSMUSG00000102397	Gm37573	1421648_at				-0.1	0.56198005206636	-0.748953806797572			
ENSMUSG00000102408	4930568G15Rik	1430884_at							0.2	0.0513399166326347	2.62800111056857
ENSMUSG00000102416	4933424G06Rik	1430235_at	0.2	0.312055308833835	1.75644496940767	0.1	0.541881155563463	0.7862661877515	0.1	0.33345564235172	1.22076777142243
ENSMUSG00000102423	Gm37465	1441321_at	-0.2	0.549248306235847	-1.09461306768943	0.1	0.506101931221737	0.853762032132381	-0.2	0.0564473377044428	-2.56027822931578
ENSMUSG00000102439	Flg	1427268_at	1.9	0.108209987385131	2.78214157826595	1.2	0.0312736102017023	3.03380454208031	2.2	0.00309307511523294	4.87670838143483
ENSMUSG00000102448	Gm37101	1444447_at				0.3	0.0262619087330019	3.16750781174574	-0.5	0.00616280148009326	-4.26472968381719
ENSMUSG00000102469	Gm38201	1443693_at				-0.2	0.183001960907948	-1.71332772472859			
ENSMUSG00000102523	Gm37783	1458102_at				0.2	0.513343590970757	0.840003353675522	-0.3	0.0332883412902643	-2.9406424246288
ENSMUSG00000102556	Gm37569	1444175_at				1.0	0.00298772645840121	5.02662012453594	-0.6	0.00752569240668133	-4.09507955064928
ENSMUSG00000102585	Gm37439	1449759_at							0.1	0.688574864078799	0.515213473779709
ENSMUSG00000102600	Gm37266	1427553_at	0.1	0.510601077976794	1.20271178334053						
ENSMUSG00000102602	A930004J17Rik	1457760_at				0.2	0.402848803234306	1.06711833762809	-0.7	0.00120374675833726	-5.79179829441389
ENSMUSG00000102615	Gm37844	1446549_at	-0.3	0.0637211158839233	-3.32200648602838	-0.5	0.0034440890478229	-4.89270480838398			
ENSMUSG00000102644	Thap6	1456536_at				-0.2	0.0790373977921963	-2.33845679388893			
ENSMUSG00000102649	Gm38021	1459328_at				-0.2	0.0596833064080878	-2.5425891334532			
ENSMUSG00000102674	8030442B05Rik	1460505_at				-0.1	0.40467190617817	-1.06308201365772			
ENSMUSG00000102687	Gm37219	1458768_at				0.1	0.188111944996757	1.69199956218546	-0.3	0.00907317596780592	-3.93840906729772
ENSMUSG00000102693	4933401J01Rik	1433330_at							0.1	0.317845433067733	1.26068054412853
ENSMUSG00000102721	A630081D01Rik	1457759_at				0.1	0.357914112018596	1.17103764471002	0.3	0.0175899118874225	3.41575100703483
ENSMUSG00000102723	Gm37936	1444190_at				0.2	0.225295731578785	1.55274916271733			
ENSMUSG00000102737	1700016A09Rik	1432470_at	0.2	0.352909543937253	1.62511553182383						
ENSMUSG00000102749	Gm37598	1443222_at				0.2	0.0193822672545639	3.40464573673134	0.2	0.0574445137078845	2.54634113068817
ENSMUSG00000102752	Gm7694	1435839_at				-0.2	0.0996551242222354	-2.16665260235762			
ENSMUSG00000102758	Naaladl2	1430934_at				0.2	0.110475877730289	2.09228087104513	0.1	0.231287021722466	1.52230278361585
ENSMUSG00000102774	Gm9748	1432491_at	0.2	0.405154183149197	1.48784477364483						
ENSMUSG00000102786	Gm38252	1443347_at				-0.1	0.494353752772604	-0.876754839883689			
ENSMUSG00000102808	5430420F09Rik	1453660_at	0.2	0.496654485284161	1.24602013222248						
ENSMUSG00000102813	Gm37795	1443051_at				-0.2	0.0220051772802212	-3.3078118308391	-0.1	0.250574629452833	-1.45752884971871
ENSMUSG00000102840	Gm38037	1443999_at	-0.3	0.181949203873566	-2.28053246734355	-0.2	0.106768173299389	-2.11670851667753	0.1	0.718362237940343	0.467103213851306
ENSMUSG00000102861	Gm37637	1443032_at				-0.2	0.080076727224597	-2.32923239603553	-0.4	0.027780574603362	-3.07410171498253
ENSMUSG00000102869	Norad	1428286_at				0.1	0.124881640831496	2.00031883850367			
ENSMUSG00000102887	Gm10857	1439480_at							0.2	0.196455607437511	1.64616288176331
ENSMUSG00000102895	5830415G21Rik	1432729_at							0.2	0.271877814253403	1.38811191823686
ENSMUSG00000102909	Gm2453	1440680_at				-0.1	0.307098709121794	-1.30299174057873			
ENSMUSG00000102930	Gm38115	1457822_at				0.3	0.066164702708888	2.46940695658918	-0.3	0.0619827115251198	-2.48884617206613
ENSMUSG00000102959	Gm37015	1441695_at	-0.1	0.554593562116832	-1.07413981267857				0.1	0.507342699249148	0.844437958120509
ENSMUSG00000102964	9430034N14Rik	1441352_at	-0.2	0.526521542257577	-1.15668288432101	0.2	0.124453535109332	2.00298034224409	-0.5	0.00313726678352011	-4.86487972966778
ENSMUSG00000102971	A730062M13Rik	1446810_at				-0.2	0.0399902902970905	-2.84260742014299	-0.1	0.439728495733018	-0.979177893185408
ENSMUSG00000102973	E430014B02Rik	1437699_at							0.2	0.0569296196308363	2.55380494996966
ENSMUSG00000102985	4930456G14Rik	1454485_at				-0.1	0.599073015603884	-0.682256607664708			
ENSMUSG00000102997	Gm17244	1441582_at				-0.1	0.174807705122911	-1.74847979943312			
ENSMUSG00000103038	Gm37124	1456650_at							-0.2	0.247913133631546	-1.46636206452238
ENSMUSG00000103041	Gm37305	1437383_at				0.1	0.422164805190445	1.02498809894239			
ENSMUSG00000103075	Gm38109	1427781_at				-0.1	0.532235821906302	-0.804806700248136			
ENSMUSG00000103079	Gm36307	1443965_at				-0.1	0.610554560171719	-0.662087314161144			
ENSMUSG00000103082	Gm38124	1441459_at							0.3	0.0119647552457298	3.71412153264983
ENSMUSG00000103136	Gm37980	1432932_at				0.1	0.303081045092703	1.31390467261257	0.1	0.294417840682516	1.32436749193579
ENSMUSG00000103149	AA914427	1444070_at				-0.2	0.169408293244036	-1.77124245841125	-0.3	0.0784459228621521	-2.32110975507984
ENSMUSG00000103164	Gm38150	1447393_at	-0.1	0.796503902272161	-0.540652630548685	-0.1	0.487868488081738	-0.889315143996393	0.1	0.613686083585994	0.647116147146178
ENSMUSG00000103178	Fgfr3-ps	1457411_at	0.2	0.299882485538094	1.80046745818291						
ENSMUSG00000103192	Gm37645	1444878_at				0.2	0.0792073534712342	2.3368190110125			
ENSMUSG00000103200	Gm37328	1458155_at	-0.1	0.677764659559909	-0.785866960183441						
ENSMUSG00000103243	Lce1d	1420332_x_at	0.3	0.250981115289203	1.98644728062971	0.1	0.605579112025714	0.671293571142958	0.3	0.0619656776400214	2.48927184551395
ENSMUSG00000103255	Pcdhac1	1425017_at				-0.1	0.233932007187456	-1.52332521287489			
ENSMUSG00000103259	2610105M22Rik	1432773_at				-0.1	0.539547250356583	-0.791163988891293			
ENSMUSG00000103284	3110080O07Rik	1430967_at				0.1	0.279568895985876	1.38094875324935	-0.3	0.015773395985057	-3.50181512018352
ENSMUSG00000103291	Gm38235	1459612_at							0.1	0.311655163855754	1.27635755895421
ENSMUSG00000103303	Gm37802	1446396_at				0.3	0.00745807053181271	4.18538429788231			
ENSMUSG00000103309	BC037039	1437444_at	-0.3	0.093873455604452	-2.93486752853412	-0.3	0.033369170617436	-2.98052754824126	-0.1	0.438017313063634	-0.982830085819682
ENSMUSG00000103317	Gm38359	1446426_at	0.2	0.223852434225624	2.08834250109777	0.1	0.500831093205703	0.864299188713235	-0.1	0.202892828628716	-1.62041708556283
ENSMUSG00000103331	Gm37995	1446142_at				-0.1	0.109955657500275	-2.09564794340597			
ENSMUSG00000103334	Gm29771	1438898_at	-0.1	0.475872154798522	-1.29817841431993						
ENSMUSG00000103366	C630004L07Rik	1447082_at							0.1	0.360568718784788	1.15439570220989
ENSMUSG00000103373	Gm37238	1458122_at							0.1	0.65113412106603	0.580976831043639
ENSMUSG00000103378	Gm37176	1443553_at							0.3	0.00376988044021861	4.69872434866682
ENSMUSG00000103428	Gm20754	1446282_at							0.1	0.540362473966671	0.779302234608578
ENSMUSG00000103454	Gm34303	1445064_at							0.2	0.0352923324080701	2.8993798165313
ENSMUSG00000103497	Gm37407	1458290_at	-0.1	0.800925993217764	-0.528855749569075	0.3	0.151374015104836	1.85721110362544	-0.6	0.00222008577272333	-5.19035489038096
ENSMUSG00000103502	9330121J05Rik	1440987_at				-0.2	0.0278341127340746	-3.12481992261372			
ENSMUSG00000103503	1700023G09Rik	1432069_at							-0.1	0.571978808676876	-0.721651404952477
ENSMUSG00000103522	9430087J23Rik	1432775_at				0.2	0.105014257624732	2.12865596325653			
ENSMUSG00000103529	A730089K16Rik	1437263_at				0.2	0.0838895418464357	2.29353973666865	0.1	0.290462084021686	1.33500267675608
ENSMUSG00000103563	8030445P17Rik	1458779_at	-0.2	0.194970702977318	-2.22183097056043	-0.2	0.137607765929883	-1.92929533913655	-0.2	0.139134589583509	-1.9072063443542
ENSMUSG00000103572	Gm37115	1443195_at	0.1	0.835793889894447	0.445100288085975				-0.1	0.367662092097825	-1.13665679113517
ENSMUSG00000103608	4930442P19Rik	1430870_at	-0.1	0.788362616550697	-0.557629953183542	-0.2	0.0868993164318643	-2.26678453446865			
ENSMUSG00000103614	Gm37949	1457169_at				-0.3	0.0316371652755341	-3.02331535893686	-0.6	0.00235528961934501	-5.12646621724289
ENSMUSG00000103616	1700018A14Rik	1453900_at							0.2	0.0351552608242184	2.90259333714992
ENSMUSG00000103622	Gm38391	1459230_at							0.2	0.159917092397934	1.80462938246779
ENSMUSG00000103695	A830029E22Rik	1446677_at				0.1	0.506101931221737	0.853920026785931			
ENSMUSG00000103697	Gm38020	1439305_at	-0.2	0.166491511755688	-2.37554289415329	0.4	0.00795076140118285	4.12905724019254	-1.1	9.7162789342667E-5	-8.83838440341
ENSMUSG00000103705	4930518J20Rik	1430342_at				-0.2	0.0801995914665092	-2.32795195392753			
ENSMUSG00000103711	Tstd1	1456169_at				-0.4	0.00140704224092801	-5.79067977108019	-0.5	0.00319101167146304	-4.84946150115073
ENSMUSG00000103713	Gm2136	1457494_at							0.2	0.0573786383804358	2.54728416352161
ENSMUSG00000103715	4933431K14Rik	1453204_at				-0.1	0.251600898444904	-1.46669695138413	-0.1	0.437305205970537	-0.984724336096289
ENSMUSG00000103722	2700078F05Rik	1433077_at				-0.2	0.249085292589929	-1.47450449434542			
ENSMUSG00000103746	1700001G17Rik	1449562_at				-0.1	0.160483400102384	-1.8118083429956			
ENSMUSG00000103755	Gm37805	1442234_at	0.1	0.551174310574521	1.08635128192723	0.1	0.649487387373426	0.593419011445853	0.1	0.22307868316053	1.54999902644318
ENSMUSG00000103765	Gm37857	1433211_at	0.1	0.409854991675011	1.47534527530269	0.1	0.137538257329388	1.92980882681155	0.2	0.0876577921873577	2.24286901684983
ENSMUSG00000103768	Gm37856	1428060_at				-0.2	0.05224801526734	-2.64019692172056			
ENSMUSG00000103821	D430013B06Rik	1458924_at				-0.1	0.485512619461804	-0.894223208904137	-0.8	3.68721918483748E-4	-7.12525416154462
ENSMUSG00000103822	6030460B20Rik	1433339_at							0.1	0.619186151063945	0.636634564032778
ENSMUSG00000103835	Gm37612	1459455_at				0.1	0.516612533034844	0.833589795288903	-0.1	0.688405580118321	-0.515858989636385
ENSMUSG00000103839	Gm37607	1457365_at				0.1	0.367415139704103	1.14933091954958			
ENSMUSG00000103843	Gm31266	1441872_x_at				-0.1	0.286026677956144	-1.36267682714696			
ENSMUSG00000103844	4933436E23Rik	1454185_at				-0.2	0.147911164755085	-1.87430136677961			
ENSMUSG00000103898	Gm30238	1444653_at							0.1	0.592216168248227	0.685878325982085
ENSMUSG00000103906	Tigd5	1449646_s_at				-0.2	0.0314322630147418	-3.02901289606435			
ENSMUSG00000103928	Gm37893	1446613_at				0.1	0.481221661446302	0.902476909793488	-0.4	5.59280334617092E-4	-6.64308969818315
ENSMUSG00000103932	Gm36963	1456787_at							-0.1	0.557285082563	-0.747734011556054
ENSMUSG00000103965	Gm30173	1457444_at				-0.1	0.507037132364463	-0.851973717782849	0.2	0.133544836857974	1.93924560236174
ENSMUSG00000103983	Gm20045	1457772_at				0.3	0.0363901889129781	2.9142204543925	-0.3	0.00691135624134094	-4.16910874383866
ENSMUSG00000104018	4833412K13Rik	1432719_at				0.1	0.246769515223408	1.48216581052849	-0.4	0.00295874150893121	-4.92022772862224
ENSMUSG00000104027	Gm37211	1446358_at				0.1	0.485817545654368	0.893476881156514	0.2	0.245383366854815	1.47446840077871
ENSMUSG00000104030	5330406M23Rik	1429900_at				0.5	0.0036403933769907	4.84470168348441	-0.7	0.00120471391242668	-5.79065435264257
ENSMUSG00000104034	2900092N22Rik	1454472_at							-0.3	0.0237342143703114	-3.19224501138136
ENSMUSG00000104044	Gm37566	1457503_at				0.2	0.357898308092331	1.17118713712833	-0.1	0.765888319851777	-0.389854940625831
ENSMUSG00000104069	Gm37198	1444369_at	0.1	0.705728535172408	0.720906062256201	-0.2	0.151065327455241	-1.85885988412552			
ENSMUSG00000104086	1700039M15Rik	1454548_at				-0.1	0.151673658228183	-1.85573903601711			
ENSMUSG00000104107	Gm37879	1457524_at				0.2	0.0384486867231008	2.87338827467671			
ENSMUSG00000104114	Gm37297	1459389_at				-0.1	0.256272902509505	-1.45212437085692	-0.1	0.686438216497526	-0.519227012164674
ENSMUSG00000104116	Gm37296	1458712_at				-0.1	0.249085292589929	-1.47454115291239	-0.1	0.657200395455856	-0.570878626218312
ENSMUSG00000104167	A030012G06Rik	1459943_at	0.1	0.794504292667872	0.544608447726938	-0.2	0.0606180929897058	-2.53196332450534	0.2	0.0917276506393457	2.21159762782911
ENSMUSG00000104186	Gm37819	1445583_x_at							0.7	0.150216754993195	1.85067772547631
ENSMUSG00000104220	4930578I07Rik	1432109_at							0.2	0.1811365474801	1.70863806146082
ENSMUSG00000104236	4930533L02Rik	1432240_at				-0.2	0.0393279702896513	-2.85571251598951			
ENSMUSG00000104244	2900018N21Rik	1432825_at				0.1	0.645227166116101	0.601149871078365			
ENSMUSG00000104262	Gm37747	1446152_at	0.2	0.619611584582991	0.916504462233799	0.3	0.0489172058998054	2.68936122514072	-0.1	0.635146826553582	-0.608276836574778
ENSMUSG00000104266	Gm37748	1439982_at							0.1	0.297610641156138	1.31530372619266
ENSMUSG00000104271	Gm37891	1441521_at	-0.2	0.222353876457032	-2.09775903811913	-0.2	0.0511018186778186	-2.65704018487975			
ENSMUSG00000104273	A530064N14Rik	1445107_at				-0.1	0.471150142784293	-0.92267859225525	0.3	0.0479347917042511	2.67818761078178
ENSMUSG00000104277	Gm38299	1458891_at				-0.2	0.0671670839064478	-2.45852081184268	-0.1	0.664875160819443	-0.5577227756458
ENSMUSG00000104291	A130071D04Rik	1438052_at	0.1	0.578511212404826	1.02104522245155	1.2	8.10761098709399E-5	10.2232754374916	0.5	0.00169331958179152	5.45131911495528
ENSMUSG00000104342	Gm36401	1444443_at				0.5	0.00299031648190845	5.02545675276372	0.3	0.0570295077267714	2.55201385381691
ENSMUSG00000104343	5730408A14Rik	1432942_at	0.2	0.33968342041156	1.66700517083596	0.1	0.539911862248576	0.790353404913635	0.1	0.356931290788316	1.16312306387001
ENSMUSG00000104365	4930470B04Rik	1454057_at							0.2	0.171388870781433	1.75118796026897
ENSMUSG00000104366	4933409D19Rik	1454085_at				-0.2	0.0268536894460407	-3.15034234836278			
ENSMUSG00000104394	Gm37254	1431266_at							-0.5	0.00459302196385586	-4.52250539879655
ENSMUSG00000104415	Gm37069	1440532_a_at	-0.2	0.22344592237071	-2.09436270510609	-0.1	0.582738399783237	-0.710548203681972			
ENSMUSG00000104423	A030005K14Rik	1422292_at				-0.2	0.114827743430367	-2.06227695023175	-0.1	0.523035173046682	-0.813138196125338
